Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,1.615,0.362,0.824,0.986,1.615,2.775,4.985,14.747,14.747,0.619
5,14.800,0.664,0.334,0.441,0.615,0.816,0.879,0.987,3.076,3.076,1.506
10,16.400,0.682,0.339,0.409,0.551,0.773,0.881,0.929,3.932,3.932,1.466
15,12.600,0.716,0.316,0.431,0.701,0.799,0.870,0.969,4.678,4.678,1.396
20,15.600,0.641,0.307,0.378,0.643,0.724,0.810,0.895,5.113,5.113,1.561
25,15.400,0.596,0.314,0.367,0.626,0.766,0.829,0.877,1.074,1.074,1.677
30,15.600,0.660,0.290,0.346,0.564,0.787,0.837,0.925,5.572,5.572,1.515
35,13.200,0.564,0.319,0.359,0.556,0.755,0.806,0.818,1.078,1.078,1.773
40,17.200,0.510,0.264,0.343,0.390,0.675,0.794,0.821,2.084,2.084,1.961
45,9.000,0.595,0.294,0.375,0.583,0.708,0.835,0.855,2.014,2.014,1.681
50,21.400,0.433,0.254,0.329,0.356,0.529,0.715,0.780,0.809,0.826,2.307
55,17.400,0.544,0.258,0.316,0.389,0.668,0.771,0.825,4.760,4.760,1.838
