Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,9.785,5.570,6.533,8.415,12.816,15.177,16.785,20.236,20.236,0.102
5,17.200,6.762,5.284,5.646,5.782,6.030,12.572,13.368,14.651,14.651,0.148
10,21.200,7.553,5.085,5.516,5.765,10.858,12.741,13.357,14.670,21.698,0.132
15,17.200,8.238,5.156,5.523,5.972,11.181,11.712,12.433,14.489,14.489,0.121
20,18.000,7.270,5.180,5.448,5.649,10.751,11.483,12.296,13.030,13.030,0.138
25,17.400,7.559,5.187,5.478,5.750,10.930,12.735,12.953,14.255,14.255,0.132
30,20.600,6.644,5.185,5.613,5.789,6.228,11.175,12.051,12.744,16.911,0.151
35,19.800,7.347,5.050,5.485,5.667,9.953,12.511,13.187,14.826,14.826,0.136
40,23.000,6.246,5.103,5.396,5.555,5.819,10.810,11.301,11.826,12.038,0.160
45,20.200,6.678,5.167,5.453,5.613,5.942,11.374,11.789,12.684,13.263,0.150
50,18.200,7.548,4.915,5.432,5.824,10.318,11.701,14.233,16.682,16.682,0.132
55,24.600,6.362,4.987,5.263,5.433,5.713,11.157,11.501,15.432,16.360,0.157
