Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,128.000,1.444,0.646,0.875,1.059,1.634,2.209,3.077,5.913,27.255,0.692
5,187.800,1.060,0.640,0.771,0.856,1.047,1.698,1.935,3.202,14.855,0.944
10,177.600,1.024,0.669,0.795,0.851,0.979,1.626,1.790,2.620,11.097,0.976
15,227.000,0.848,0.694,0.780,0.816,0.869,0.938,0.992,1.592,5.745,1.179
20,200.400,0.904,0.689,0.780,0.828,0.888,1.049,1.544,1.866,11.146,1.106
25,211.600,0.888,0.674,0.761,0.808,0.862,0.950,1.539,1.893,13.361,1.127
30,191.200,0.935,0.683,0.788,0.839,0.919,1.165,1.592,1.990,12.093,1.070
35,218.600,0.904,0.703,0.789,0.827,0.890,1.008,1.589,1.913,2.283,1.107
40,213.800,0.842,0.630,0.755,0.796,0.854,0.935,1.130,1.800,3.363,1.187
45,227.200,0.775,0.635,0.706,0.739,0.790,0.855,0.927,1.736,2.202,1.290
50,205.400,0.928,0.642,0.739,0.789,0.900,1.457,1.714,1.976,8.147,1.077
55,215.200,0.795,0.646,0.712,0.752,0.801,0.863,0.934,1.798,9.082,1.257
