Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,1.604,1.029,1.356,1.476,1.702,2.186,2.449,3.191,3.191,0.624
5,15.600,1.469,0.874,1.226,1.371,1.647,2.060,2.165,2.478,2.478,0.681
10,18.400,1.325,0.856,1.078,1.199,1.372,1.605,1.968,6.261,6.261,0.754
15,14.000,1.403,0.818,1.136,1.315,1.588,2.021,2.098,2.468,2.468,0.713
20,18.800,1.312,0.826,1.089,1.209,1.398,1.784,2.015,4.041,4.041,0.762
25,20.000,1.279,0.813,1.118,1.290,1.383,1.532,1.685,2.194,2.194,0.782
30,18.400,1.336,0.876,1.121,1.266,1.441,1.789,2.064,2.503,2.503,0.749
35,16.400,1.463,0.910,1.246,1.376,1.639,1.966,2.191,2.836,2.836,0.683
40,18.800,1.335,0.878,1.130,1.310,1.480,1.726,1.857,2.353,2.353,0.749
45,15.400,1.465,0.931,1.250,1.444,1.610,1.948,2.017,2.314,2.314,0.683
50,18.400,1.274,0.862,1.044,1.225,1.353,1.573,1.841,3.461,3.461,0.785
55,20.000,1.313,0.841,1.139,1.239,1.404,1.729,1.977,2.200,2.200,0.762
