Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,0.850,0.328,0.412,0.568,0.900,1.705,2.399,4.149,4.149,1.176
5,20.600,0.630,0.297,0.369,0.413,0.546,0.800,1.091,4.079,5.436,1.588
10,20.600,0.537,0.272,0.340,0.376,0.445,0.668,0.807,4.406,6.504,1.861
15,20.800,0.381,0.257,0.320,0.341,0.382,0.506,0.669,0.810,0.882,2.625
20,21.000,0.394,0.254,0.321,0.347,0.388,0.492,0.585,0.762,2.653,2.536
25,21.000,0.361,0.261,0.316,0.340,0.369,0.436,0.540,0.774,0.795,2.772
30,21.200,0.351,0.255,0.305,0.322,0.354,0.423,0.578,0.727,0.788,2.847
35,22.600,0.345,0.249,0.307,0.326,0.348,0.395,0.471,0.667,0.841,2.900
40,21.000,0.384,0.246,0.309,0.332,0.384,0.641,0.690,0.703,0.768,2.604
45,23.200,0.374,0.276,0.309,0.328,0.363,0.616,0.737,0.800,0.805,2.671
50,18.000,0.555,0.278,0.335,0.375,0.571,0.704,0.792,10.079,10.079,1.801
55,21.800,0.381,0.259,0.318,0.339,0.378,0.615,0.631,0.707,0.813,2.627
