Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,139.400,1.497,0.655,0.822,1.321,1.801,2.154,2.560,6.405,23.443,0.668
5,204.400,0.911,0.605,0.699,0.771,0.999,1.358,1.487,1.675,7.597,1.098
10,186.600,1.030,0.591,0.696,0.811,1.296,1.523,1.698,2.175,12.115,0.971
15,234.200,0.773,0.578,0.664,0.702,0.769,0.973,1.321,1.596,3.663,1.293
20,232.800,0.782,0.585,0.660,0.694,0.762,1.192,1.346,1.685,3.613,1.279
25,218.800,0.810,0.588,0.675,0.723,0.816,1.042,1.288,1.811,12.030,1.234
30,218.400,0.879,0.588,0.681,0.733,0.883,1.319,1.462,2.204,7.673,1.138
35,221.600,0.833,0.577,0.677,0.728,0.830,1.225,1.408,1.680,6.584,1.200
40,211.400,0.864,0.573,0.682,0.730,0.863,1.382,1.532,1.731,5.340,1.158
45,228.800,0.853,0.591,0.682,0.725,0.834,1.257,1.589,1.884,13.659,1.172
50,236.800,0.791,0.611,0.688,0.723,0.788,0.988,1.310,1.657,3.305,1.264
55,226.400,0.780,0.567,0.653,0.696,0.767,1.164,1.378,1.666,3.387,1.282
