Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,161.600,3.922,1.521,2.531,3.439,5.095,6.397,7.081,8.638,14.233,0.255
5,169.800,3.679,1.203,2.408,3.193,4.765,5.882,6.601,7.807,17.156,0.272
10,177.400,3.476,0.948,2.266,2.976,4.639,5.823,6.400,7.607,15.322,0.288
15,189.600,3.326,1.130,2.275,2.951,4.067,5.537,6.152,7.353,14.305,0.301
20,201.000,3.201,1.115,2.102,2.767,3.953,5.547,5.984,7.094,9.315,0.312
25,202.000,3.187,1.176,2.110,2.777,3.817,5.508,6.126,7.476,9.010,0.314
30,202.800,3.108,1.128,2.066,2.700,3.712,5.251,6.082,7.298,14.846,0.322
35,238.600,2.716,1.422,1.927,2.473,2.978,4.091,5.288,7.006,17.433,0.368
40,224.400,2.947,0.988,1.949,2.518,3.184,5.344,6.202,7.212,14.035,0.339
45,207.600,3.182,0.962,2.078,2.801,3.985,5.377,5.917,7.007,9.508,0.314
50,204.600,3.144,0.929,2.057,2.670,3.531,5.452,6.445,7.908,13.798,0.318
55,193.800,3.239,1.133,2.117,2.764,4.037,5.628,6.374,7.176,8.976,0.309
