Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,351.400,2.833,0.346,1.210,1.949,3.460,5.959,7.491,12.937,27.852,0.353
5,382.200,2.608,0.318,1.065,1.725,3.405,5.761,6.625,12.055,16.658,0.383
10,352.600,2.827,0.335,1.199,1.780,3.976,5.828,6.786,12.919,18.533,0.354
15,414.600,2.402,0.277,0.813,1.586,3.074,5.513,6.277,11.889,17.886,0.416
20,488.200,2.044,0.253,0.720,1.567,2.635,4.384,5.653,8.289,15.790,0.489
25,460.800,2.164,0.258,0.738,1.580,2.799,4.850,5.905,10.516,19.501,0.462
30,406.400,2.455,0.258,0.944,1.625,3.243,5.409,6.090,11.221,19.248,0.407
35,426.200,2.341,0.248,0.789,1.633,2.984,5.341,6.037,11.006,15.097,0.427
40,406.400,2.454,0.275,0.779,1.677,3.160,5.500,6.265,11.598,15.386,0.408
45,473.600,2.106,0.248,0.738,1.580,2.737,4.651,5.757,9.018,15.939,0.475
50,527.200,1.891,0.279,0.743,1.585,2.576,3.286,5.471,7.181,14.832,0.529
55,508.400,1.961,0.270,0.732,1.556,2.616,3.844,5.426,7.006,19.235,0.510
