Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,287,287.000,885,1528,2531,3468,4230,7113,8629,16623,23306
1,311,311.000,448,1190,2128,3203,4133,6821,8548,15141,18343
2,389,389.000,452,1066,1667,2555,3453,5159,6484,12432,13999
3,311,311.000,511,1313,2278,3225,4408,6018,7524,13847,22154
4,346,346.000,357,938,1864,2863,4004,6518,7220,13565,14241
5,346,346.000,389,1255,2071,2890,3911,5615,6313,11402,13853
6,311,311.000,610,1346,2143,3186,4669,5948,6384,11666,12900
7,348,348.000,617,1304,1577,2864,4152,5678,6150,11559,16378
8,336,336.000,398,1176,2040,2972,4371,5978,6770,12466,12830
9,341,341.000,443,1221,1515,2923,4220,5690,6370,11611,12374
10,445,445.000,317,789,1556,2238,2898,4941,5931,11503,11937
11,307,307.000,390,1177,1974,3261,4705,7149,9101,13603,14444
12,522,522.000,347,724,1490,1899,2515,3355,5669,6597,12614
13,315,315.000,453,1391,1929,3202,4638,5950,7432,12446,13063
14,387,387.000,361,974,1756,2558,3390,5482,6501,13140,14424
15,281,281.000,610,1407,2104,3538,5061,6376,8690,13435,15539
16,270,270.000,608,1382,1725,3718,5508,7737,12599,13188,13501
17,275,275.000,616,1354,3057,3598,5014,6499,11110,12907,13229
18,363,363.000,326,1202,1695,2744,4034,6036,6885,13090,18755
19,472,472.000,305,723,1646,2110,2704,4396,5701,11498,13461
20,433,433.000,314,819,1598,2304,2856,4901,6237,12545,13977
21,413,413.000,328,981,1661,2411,3279,5137,5835,11123,11502
22,473,473.000,318,741,1561,2098,2670,5214,6316,7349,13353
23,298,298.000,420,1475,1865,3351,4921,6685,7720,13013,13530
24,300,300.000,609,1348,1761,3331,4781,6377,7699,13283,13710
25,408,408.000,309,1075,1572,2439,3268,5326,5779,11325,12969
26,382,382.000,333,1173,1518,2619,3655,5541,6315,11768,14698
27,280,280.000,613,1429,3505,3555,5284,6017,6561,12157,13196
28,301,301.000,311,1385,1974,3334,5064,6685,7389,12837,15154
29,275,275.000,584,1402,3088,3615,5472,6965,7572,12825,13135
30,305,305.000,589,1364,1893,3276,5011,6347,6994,11058,13760
31,343,343.000,360,980,1797,2923,3632,6425,7291,13970,27335
32,297,297.000,501,1290,2535,3338,4805,5958,8120,11770,21954
33,444,444.000,289,751,1621,2246,2711,5361,5817,12516,13165
34,372,372.000,305,881,1820,2690,3698,5549,6186,11664,17052
35,316,316.000,347,1377,1830,3149,4443,6602,7784,12707,13666
36,301,301.000,437,1337,2105,3316,4749,6366,7292,13059,13697
37,391,391.000,328,928,1873,2553,3190,5802,6646,12441,14558
38,395,395.000,313,733,1673,2535,2970,5763,6913,13161,13388
39,405,405.000,285,755,1668,2458,3096,5731,6511,11757,13610
40,443,443.000,316,745,1631,2287,2833,5267,6129,8277,17985
41,333,333.000,344,1298,1965,2951,4289,6137,7427,11783,15550
42,276,276.000,564,1391,2979,3610,5239,6484,11284,13171,15388
43,316,316.000,603,1283,1889,3163,4815,5880,6263,11602,11774
44,462,462.000,309,745,1527,2156,2703,4955,6019,11250,12501
45,510,510.000,301,715,1482,1955,2573,4063,5684,7327,14136
46,301,301.000,593,1325,1949,3317,4686,6189,7545,13176,15592
47,339,339.000,536,1267,1742,2952,4399,5767,6870,11691,12779
48,445,445.000,278,743,1608,2237,2890,5281,5776,10801,16915
49,269,269.000,611,1470,2303,3706,5413,6858,8168,13623,17181
50,240,240.000,641,1716,3484,4166,5845,7885,9620,14495,18783
51,452,452.000,293,849,1568,2199,3009,4694,5878,9715,12353
52,526,526.000,293,765,1728,1900,2679,3434,4496,6351,7495
53,554,554.000,291,726,1494,1795,2525,3247,5284,6334,12823
54,257,257.000,593,1539,3389,3894,5570,7420,12624,13404,13589
55,320,320.000,562,1308,1657,3125,4799,5986,6659,10914,11388
56,307,307.000,551,1270,1732,3256,4924,6118,7807,11527,12204
57,292,292.000,619,1379,1921,3408,5016,6478,7778,12766,13242
58,428,428.000,290,720,1681,2331,2803,5509,6606,12721,13592
59,332,332.000,308,1297,1814,2996,4458,5644,6616,12588,13804
