Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,204,204.000,866,2088,3806,4890,6387,9227,13973,22267,28105
1,429,429.000,585,1026,1616,2308,3179,4086,6346,7963,16445
2,438,438.000,471,888,1795,2276,2925,3974,6301,9931,20402
3,334,334.000,423,894,1971,2990,3550,7023,8549,14883,15226
4,283,283.000,405,1471,2255,3508,4981,7268,8198,15690,21865
5,388,388.000,343,828,1804,2584,2988,6245,7603,9689,16601
6,239,239.000,817,1749,2012,4179,6226,8323,9099,15174,15350
7,300,300.000,419,1449,1909,3303,5080,6873,8226,14564,15138
8,378,378.000,400,970,1936,2633,3455,6230,6789,8253,13142
9,360,360.000,380,1004,1940,2762,3608,6398,7454,9371,13815
10,262,262.000,453,1530,2117,3813,5828,8268,8770,13805,16035
11,360,360.000,430,904,1808,2767,3464,6461,7285,10364,16619
12,483,483.000,364,806,1740,2049,2844,3626,5934,7238,10485
13,329,329.000,346,997,1953,3030,3625,6722,8549,14490,19657
14,362,362.000,390,914,1926,2752,3329,6209,6972,13969,16402
15,373,373.000,353,911,1926,2646,3340,6134,7379,10542,14444
16,344,344.000,308,864,1937,2890,3755,6378,8226,14265,15522
17,297,297.000,355,1315,2035,3361,4738,7834,9339,15763,16283
18,245,245.000,461,1699,2217,4096,6178,8448,9664,15932,20070
19,358,358.000,363,875,1863,2765,3410,6283,7195,14033,15913
20,361,361.000,344,808,1907,2760,3209,6251,8362,15384,15887
21,300,300.000,321,1475,1804,3330,4729,6799,7412,13716,14631
22,404,404.000,284,825,1653,2464,2941,6139,6871,13195,18714
23,234,234.000,687,1602,3490,4267,6112,7824,12918,13721,13907
24,466,466.000,329,816,1760,2143,2819,3598,6052,10247,15675
25,479,479.000,348,825,1737,2080,2883,3587,6282,6597,13053
26,527,527.000,295,821,1494,1889,2860,3434,3699,6457,6904
27,378,378.000,382,874,1951,2640,3127,6102,7319,13325,15735
28,305,305.000,388,1472,1984,3290,5237,7148,8582,10393,14163
29,312,312.000,366,1493,1782,3176,4515,6931,7704,13997,15914
30,426,426.000,352,821,1754,2365,3016,5301,6847,13013,17471
31,302,302.000,350,1501,1966,3272,4896,6907,7737,13911,16311
32,337,337.000,360,1433,1886,2954,3786,6404,7290,13782,14914
33,409,409.000,338,803,1863,2444,3205,5700,6512,7893,14353
34,270,270.000,367,1573,2058,3688,5628,7285,8923,14952,16971
35,432,432.000,288,836,1742,2317,2949,4975,6658,8396,21291
36,269,269.000,559,1567,3315,3698,5236,6712,8147,14139,16035
37,369,369.000,356,858,2181,2702,3371,6123,6810,13824,16419
38,519,519.000,344,765,1154,1915,2740,3345,5704,7945,16175
39,322,322.000,349,862,2093,3112,3576,7490,9008,16027,16797
40,289,289.000,407,1414,2033,3441,4865,7270,8525,16031,16112
41,266,266.000,377,1597,2511,3763,5641,7397,8402,14468,16116
42,423,423.000,347,828,1708,2361,3138,5482,6405,7709,14080
43,534,534.000,349,795,1418,1854,2695,3481,3682,6610,7207
44,324,324.000,318,1170,1989,3081,3678,6794,8317,16001,19774
45,373,373.000,339,861,1835,2680,3417,6213,7132,13561,14345
46,230,230.000,703,1612,3804,4339,6483,7967,9582,15571,16191
47,402,402.000,354,869,1894,2472,3014,5990,6592,7804,14616
48,311,311.000,323,1460,2109,3205,4815,6648,7497,13924,14568
49,425,425.000,319,816,1824,2347,3019,5228,6366,7875,14882
50,523,523.000,346,784,1479,1913,2647,3442,3996,6644,6934
51,499,499.000,339,818,1337,1990,2891,3534,4694,6929,7428
52,492,492.000,315,823,1830,2021,2877,3618,4332,6945,8207
53,402,402.000,342,859,1900,2481,3171,5720,6668,10560,23063
54,379,379.000,322,803,1824,2632,3162,6103,6756,13612,16251
55,272,272.000,396,1664,2265,3680,5485,7523,9107,15626,17421
56,349,349.000,304,869,1924,2847,3289,6871,8079,15734,16142
57,465,465.000,324,819,1761,2145,2943,3709,6316,8562,15781
58,329,329.000,391,918,1821,3036,4386,6815,7765,13988,15175
59,318,318.000,298,1041,1978,3114,4609,7399,8459,10239,16465
