Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,184.600,3.414,1.204,2.182,2.821,3.874,6.186,7.368,9.136,15.834,0.293
5,178.600,3.565,1.024,2.353,3.142,4.622,5.791,6.429,7.405,15.496,0.280
10,200.800,3.070,1.109,2.165,2.738,3.371,4.956,5.823,7.417,15.755,0.326
15,193.000,3.236,0.994,2.142,2.824,3.731,5.677,6.362,7.498,9.872,0.309
20,154.600,4.080,1.258,2.947,4.050,5.221,5.987,6.507,7.699,8.815,0.245
25,180.800,3.648,1.438,2.480,3.345,4.709,5.791,6.229,7.301,13.544,0.274
30,153.400,4.098,1.490,3.005,3.940,5.046,5.944,6.410,7.642,16.694,0.244
35,191.600,3.322,1.071,2.170,2.806,4.117,5.776,6.637,7.599,10.055,0.301
40,208.800,3.124,1.162,2.094,2.706,3.667,5.500,5.938,7.063,10.330,0.320
45,201.200,3.200,1.044,2.127,2.745,3.669,5.711,6.667,7.655,9.841,0.312
50,202.400,3.207,1.023,2.252,2.887,3.975,5.037,5.655,6.845,14.568,0.312
55,208.800,3.131,0.976,2.061,2.700,3.598,5.699,6.345,7.142,8.852,0.319
