Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,1.378,0.878,1.148,1.295,1.590,1.849,2.058,2.698,2.698,0.726
5,18.600,1.430,0.815,1.143,1.307,1.643,2.019,2.179,2.252,2.252,0.699
10,16.400,1.432,0.850,1.149,1.291,1.644,2.021,2.113,2.440,2.440,0.698
15,15.200,1.449,0.924,1.207,1.399,1.662,1.822,1.994,2.286,2.286,0.690
20,18.800,1.300,0.766,1.139,1.249,1.434,1.581,1.965,2.265,2.265,0.769
25,13.000,1.592,0.887,1.200,1.531,1.948,2.189,2.429,2.567,2.567,0.628
30,17.800,1.346,0.887,1.119,1.263,1.425,1.931,2.024,2.397,2.397,0.743
35,19.200,1.317,0.854,1.124,1.248,1.417,1.736,2.011,2.733,2.733,0.759
40,14.400,1.561,0.853,1.237,1.470,1.850,2.188,2.336,3.326,3.326,0.641
45,14.600,1.407,0.870,1.192,1.340,1.579,1.834,2.022,2.415,2.415,0.711
50,15.800,1.711,0.842,1.303,1.634,2.051,2.429,2.613,2.806,2.806,0.584
55,17.400,1.369,0.918,1.190,1.356,1.487,1.625,1.836,2.258,2.258,0.730
