Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.000,11.231,5.741,6.235,11.607,14.035,16.190,19.844,22.578,22.578,0.089
5,18.400,7.107,5.281,5.529,5.702,8.658,11.752,12.386,13.478,13.478,0.141
10,17.000,7.974,5.252,5.676,6.068,11.050,11.834,12.595,13.345,13.345,0.125
15,18.600,6.935,5.141,5.549,5.707,6.226,11.961,12.686,13.071,13.071,0.144
20,18.000,7.095,5.184,5.467,5.612,8.156,11.824,12.825,13.578,13.578,0.141
25,19.800,7.608,5.096,5.499,5.750,11.050,11.593,12.317,14.428,14.428,0.131
30,14.600,8.728,5.199,5.515,5.852,12.405,12.973,13.686,17.348,17.348,0.115
35,19.600,7.192,5.077,5.490,5.679,6.299,12.659,13.218,15.890,15.890,0.139
40,17.600,7.360,5.188,5.428,5.617,9.824,13.195,13.585,16.578,16.578,0.136
45,20.800,6.792,5.109,5.429,5.591,5.851,12.348,13.151,14.133,17.073,0.147
50,21.000,6.666,5.091,5.428,5.676,6.326,10.965,12.041,13.452,14.161,0.150
55,19.000,7.738,5.032,5.436,5.775,11.144,12.899,13.394,15.296,15.296,0.129
