Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,189,189.000,1375,2158,4103,5272,6297,9803,13480,29980,43026
1,328,328.000,517,1416,2340,3016,4082,5911,6850,11254,15761
2,484,484.000,391,860,1491,2057,2724,3932,5907,6943,12797
3,410,410.000,321,875,1550,2435,3222,5481,6137,11420,17880
4,358,358.000,641,1278,1705,2776,4030,5789,6505,12879,14464
5,457,457.000,361,807,1540,2178,2789,4580,5852,11576,25064
6,348,348.000,358,905,1873,2869,3933,6324,7326,12915,16606
7,358,358.000,387,1138,1785,2795,3865,5911,6768,13515,15396
8,341,341.000,351,1177,2063,2908,3913,6140,7316,11516,13348
9,305,305.000,572,1346,1762,3271,4777,6244,7111,12344,13446
10,474,474.000,334,773,1553,2101,2744,4453,5697,8685,16274
11,330,330.000,361,1259,2047,3018,4342,6129,6891,12228,14225
12,442,442.000,336,885,1511,2262,3049,4674,5857,11553,12585
13,319,319.000,613,1306,2849,3133,4493,5695,6350,11619,12982
14,444,444.000,320,840,1538,2240,3095,4686,5799,7427,12400
15,343,343.000,330,1211,2043,2902,4472,5879,6703,11361,13927
16,255,255.000,620,1534,3397,3908,5765,7081,8320,13713,15420
17,288,288.000,561,1425,3366,3480,5152,6530,7210,11507,11999
18,319,319.000,334,1276,2385,3109,4890,5962,6679,10680,12704
19,297,297.000,572,1307,1638,3358,4900,6116,11066,12087,12559
20,334,334.000,319,1297,1696,2986,4489,6241,7193,12707,13513
21,481,481.000,322,717,1539,2075,2680,4951,5839,9188,13938
22,321,321.000,586,1294,1702,3111,4674,6023,6271,11662,12449
23,281,281.000,605,1492,1751,3561,5269,7112,8399,13290,13785
24,316,316.000,589,1294,1595,3149,4684,6195,7273,11485,13127
25,380,380.000,308,995,1711,2637,3374,5720,6990,12277,14032
26,326,326.000,569,1278,1992,3055,4408,5910,6603,11314,12387
27,401,401.000,304,937,1608,2484,3311,5260,5950,12110,13011
28,293,293.000,592,1400,1915,3422,4779,6764,8000,13406,14829
29,309,309.000,309,1350,2519,3219,4740,6106,6819,12659,13484
30,302,302.000,461,1443,1882,3299,4793,6433,7236,13058,14404
31,335,335.000,442,1258,1652,2975,4383,5645,6078,11515,16576
32,310,310.000,606,1321,2872,3223,4669,6015,6522,11331,11876
33,406,406.000,258,835,1644,2453,3060,5434,6255,11300,12522
34,455,455.000,321,780,1702,2192,2806,5196,5808,8226,9114
35,382,382.000,337,1182,1746,2622,3391,5760,6686,10559,13922
36,281,281.000,564,1440,2195,3554,4988,6821,8892,13120,16738
37,503,503.000,260,711,1659,1982,2621,3320,5534,8028,13748
38,433,433.000,277,763,1691,2313,2876,5470,6122,9692,13713
39,338,338.000,325,1225,1695,2927,4344,5533,6260,12133,15443
40,472,472.000,257,743,1668,2113,2687,4513,5929,12636,13674
41,315,315.000,397,1304,2255,3167,4579,6121,7303,12786,13572
42,372,372.000,256,902,1855,2691,3410,5818,6867,13296,18894
43,402,402.000,307,1050,1599,2487,3277,5467,6150,11550,13484
44,303,303.000,307,1498,1803,3294,4852,6684,7387,13098,13574
45,374,374.000,336,1201,1494,2663,3811,5578,6189,11904,13020
46,374,374.000,299,1040,1775,2664,3866,5465,6194,12008,13945
47,395,395.000,315,1147,1669,2524,3459,5320,6160,12590,14427
48,392,392.000,326,824,1763,2540,3118,5871,6754,12961,14056
49,349,349.000,306,1361,1773,2869,3806,6578,7362,12934,15650
50,364,364.000,302,1240,1783,2737,3861,5991,6935,12699,15957
51,283,283.000,286,1307,2009,3539,4785,7396,10803,33805,38431
52,221,221.000,671,1495,4076,4505,5958,8405,12083,18962,22768
53,279,279.000,405,1378,1975,3580,5203,6833,10552,13821,15236
54,497,497.000,311,721,1570,1994,2701,3932,5806,8219,14294
55,480,480.000,284,705,1522,2085,2682,5275,5806,11085,12442
56,317,317.000,354,1303,1669,3136,4606,6586,8053,13032,13544
57,531,531.000,272,744,1303,1878,2642,3487,5568,6905,12722
58,293,293.000,607,1409,1891,3406,5023,6540,7924,12513,13595
59,328,328.000,314,1343,1793,3033,4565,6392,7111,12880,13121
