Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,384.200,2.595,0.377,1.028,1.877,3.338,5.351,6.875,11.382,21.131,0.385
5,369.600,2.694,0.318,1.073,1.667,3.491,5.869,6.957,12.629,18.255,0.371
10,365.400,2.730,0.330,1.200,1.807,3.812,5.710,6.815,11.315,16.363,0.366
15,524.800,1.898,0.269,0.716,1.415,2.545,3.645,5.453,6.680,13.691,0.527
20,394.000,2.531,0.288,0.917,1.593,3.369,5.513,6.320,11.823,18.198,0.395
25,329.000,3.035,0.309,1.290,1.901,4.704,5.936,6.634,12.101,14.788,0.329
30,498.800,1.999,0.266,0.728,1.574,2.599,4.040,5.658,7.908,14.735,0.500
35,472.400,2.112,0.260,0.714,1.516,2.721,4.620,5.640,11.208,17.367,0.474
40,511.000,1.952,0.256,0.701,1.530,2.627,3.874,5.494,7.021,18.234,0.512
45,527.800,1.891,0.261,0.683,1.478,2.488,3.553,5.433,7.808,21.620,0.529
50,509.000,1.960,0.268,0.760,1.571,2.667,3.530,5.492,6.974,15.723,0.510
55,458.800,2.173,0.248,0.706,1.615,2.723,5.043,5.820,11.734,15.254,0.460
