Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.087,0.364,0.434,0.607,1.280,2.305,2.714,8.843,8.843,0.920
5,15.200,0.695,0.346,0.403,0.644,0.810,0.900,0.986,5.862,5.862,1.439
10,17.000,0.634,0.281,0.362,0.409,0.579,0.892,1.335,4.807,4.807,1.577
15,19.800,0.524,0.273,0.347,0.403,0.652,0.800,0.945,1.925,1.925,1.910
20,16.400,0.490,0.289,0.339,0.368,0.702,0.791,0.816,0.962,0.962,2.041
25,16.000,0.524,0.284,0.328,0.362,0.659,0.806,0.858,3.747,3.747,1.910
30,13.800,0.618,0.276,0.367,0.509,0.701,0.796,0.810,4.611,4.611,1.619
35,12.600,0.595,0.274,0.383,0.644,0.780,0.817,0.854,0.917,0.917,1.681
40,13.400,0.455,0.294,0.331,0.366,0.583,0.733,0.792,0.869,0.869,2.199
45,15.400,0.515,0.292,0.346,0.492,0.632,0.765,0.833,1.018,1.018,1.941
50,16.800,0.448,0.262,0.334,0.395,0.513,0.703,0.786,1.008,1.008,2.233
55,18.000,0.445,0.254,0.312,0.339,0.600,0.775,0.823,0.892,0.892,2.247
