Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,9.704,5.648,6.175,8.824,12.360,14.702,17.186,27.852,27.852,0.103
5,13.200,8.991,5.530,5.952,8.403,12.206,13.115,13.983,15.656,15.656,0.111
10,14.600,9.955,5.369,5.833,11.354,12.853,13.504,14.634,18.533,18.533,0.100
15,19.400,8.510,5.343,5.674,6.081,11.740,12.800,13.455,15.712,15.712,0.118
20,17.000,7.229,5.086,5.516,5.639,6.140,12.627,13.588,15.790,15.790,0.138
25,15.400,7.232,5.220,5.490,5.685,6.481,11.987,12.977,19.501,19.501,0.138
30,16.600,8.431,5.322,5.525,6.056,11.221,12.693,13.026,19.248,19.248,0.119
35,17.800,7.952,5.319,5.625,6.081,10.984,11.720,12.661,15.097,15.097,0.126
40,16.400,8.267,5.281,5.504,5.843,11.373,13.029,13.381,14.677,14.677,0.121
45,17.400,7.563,5.232,5.508,5.769,9.241,12.779,13.055,15.939,15.939,0.132
50,21.000,6.245,5.278,5.518,5.715,6.124,7.039,10.931,14.394,14.832,0.160
55,18.800,6.275,5.064,5.365,5.514,5.700,10.956,12.123,13.126,13.126,0.159
