Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,167.200,1.206,0.625,0.799,0.979,1.443,1.765,2.050,3.523,16.549,0.829
5,199.600,0.963,0.599,0.685,0.751,1.153,1.462,1.617,3.319,13.283,1.038
10,225.400,0.812,0.578,0.665,0.705,0.776,0.935,1.369,1.795,16.459,1.231
15,190.800,0.906,0.579,0.703,0.766,0.902,1.389,1.614,2.439,5.735,1.103
20,229.000,0.807,0.593,0.681,0.722,0.804,1.212,1.342,1.630,2.084,1.239
25,213.800,0.857,0.584,0.674,0.729,0.876,1.236,1.399,1.938,11.491,1.166
30,231.400,0.770,0.580,0.654,0.692,0.758,0.899,1.311,1.691,12.448,1.299
35,244.200,0.699,0.563,0.637,0.668,0.713,0.795,0.876,1.289,3.591,1.431
40,264.600,0.747,0.569,0.639,0.670,0.725,0.948,1.350,1.749,3.571,1.338
45,232.600,0.787,0.579,0.663,0.699,0.773,1.177,1.323,1.595,5.250,1.270
50,222.000,0.832,0.566,0.671,0.720,0.805,1.119,1.513,1.840,18.427,1.203
55,242.800,0.751,0.585,0.669,0.704,0.756,0.848,1.249,1.531,1.743,1.331
