Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.425,0.936,1.204,1.432,1.573,1.779,2.048,2.957,2.957,0.702
5,21.200,1.338,0.819,1.105,1.205,1.347,1.551,1.721,2.312,10.963,0.747
10,20.600,1.283,0.797,1.116,1.216,1.363,1.701,1.873,2.078,2.259,0.779
15,21.600,1.210,0.871,1.054,1.197,1.351,1.464,1.524,1.664,1.745,0.826
20,21.600,1.500,0.871,1.103,1.240,1.479,2.097,2.884,5.231,10.150,0.667
25,22.000,1.190,0.821,1.053,1.173,1.286,1.446,1.490,1.920,1.994,0.841
30,17.600,1.312,0.779,1.101,1.248,1.444,1.858,1.925,2.274,2.274,0.762
35,16.400,1.297,0.871,1.089,1.222,1.337,1.618,2.050,3.208,3.208,0.771
40,18.000,1.259,0.859,1.090,1.210,1.368,1.653,1.774,2.068,2.068,0.795
45,19.200,1.268,0.838,1.104,1.245,1.406,1.618,1.689,2.037,2.037,0.789
50,18.400,1.345,0.910,1.130,1.247,1.435,1.852,2.174,2.811,2.811,0.743
55,18.800,1.338,0.897,1.141,1.224,1.429,1.696,2.023,3.233,3.233,0.748
