Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,362.800,2.742,0.319,1.051,1.942,3.420,5.973,7.195,12.306,23.999,0.365
5,500.000,1.996,0.311,0.748,1.553,2.620,3.696,5.721,8.151,14.222,0.501
10,536.200,1.853,0.278,0.710,1.497,2.526,3.188,5.455,7.022,17.218,0.540
15,581.800,1.712,0.285,0.683,1.485,2.424,3.022,4.897,5.848,14.608,0.584
20,526.400,1.895,0.292,0.697,1.494,2.533,3.536,5.439,6.788,13.704,0.528
25,558.400,1.785,0.273,0.704,1.505,2.492,3.125,4.920,6.203,14.993,0.560
30,543.400,1.835,0.268,0.712,1.506,2.549,3.201,5.147,6.202,24.277,0.545
35,542.800,1.838,0.260,0.703,1.353,2.556,3.343,5.448,6.317,12.729,0.544
40,531.400,1.876,0.250,0.700,1.501,2.561,3.328,5.499,6.404,13.314,0.533
45,575.800,1.731,0.260,0.704,1.405,2.450,3.071,5.214,5.881,11.598,0.578
50,454.400,2.194,0.255,0.805,1.676,2.895,4.649,5.868,9.598,15.518,0.456
55,565.400,1.763,0.242,0.700,1.496,2.467,3.110,5.167,5.879,13.717,0.567
