Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,9.335,5.439,6.113,7.183,11.768,14.163,15.444,31.266,31.266,0.107
5,17.000,8.772,5.475,5.772,6.194,11.907,13.461,14.314,19.225,19.225,0.114
10,19.000,7.415,5.190,5.631,5.823,10.158,12.740,13.090,14.855,14.855,0.135
15,22.000,7.380,5.125,5.441,5.673,8.247,12.932,13.439,14.007,15.823,0.136
20,19.600,6.854,5.092,5.447,5.642,6.171,11.677,12.871,13.771,13.771,0.146
25,20.400,6.990,5.290,5.603,5.810,6.168,11.077,12.912,14.093,44.121,0.143
30,17.200,8.457,5.309,5.757,6.036,11.598,13.049,13.258,14.051,14.051,0.118
35,17.200,7.761,5.200,5.509,5.777,11.112,11.914,12.198,13.767,13.767,0.129
40,15.600,8.906,5.239,5.626,10.792,11.724,12.418,12.949,14.711,14.711,0.112
45,18.000,7.311,5.249,5.563,5.711,7.305,13.212,13.621,14.972,14.972,0.137
50,21.800,6.729,5.101,5.563,5.787,6.225,10.770,12.522,14.528,14.703,0.149
55,21.400,6.132,5.082,5.333,5.472,5.763,10.800,11.316,12.458,12.921,0.163
