Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.800,1.303,0.875,1.071,1.182,1.435,1.680,1.924,3.550,3.550,0.767
5,16.800,1.364,0.975,1.163,1.316,1.465,1.738,1.825,2.876,2.876,0.733
10,18.800,1.340,0.824,1.121,1.284,1.457,1.831,2.067,2.877,2.877,0.746
15,18.200,1.320,0.876,1.127,1.238,1.464,1.673,1.900,3.022,3.022,0.757
20,19.400,1.369,0.752,1.133,1.259,1.405,2.005,2.215,4.236,4.236,0.731
25,17.400,1.286,0.820,1.124,1.241,1.365,1.587,1.941,2.972,2.972,0.778
30,18.800,1.303,0.745,1.102,1.281,1.415,1.597,1.859,2.944,2.944,0.767
35,17.000,1.305,0.884,1.167,1.268,1.444,1.630,1.724,2.029,2.029,0.766
40,21.200,1.244,0.757,1.070,1.177,1.339,1.514,1.713,2.212,2.443,0.804
45,24.000,1.232,0.783,1.100,1.239,1.319,1.433,1.629,1.747,2.197,0.812
50,16.200,1.523,0.912,1.200,1.413,1.768,2.034,2.240,3.378,3.378,0.656
55,19.200,1.282,0.775,1.132,1.247,1.391,1.525,1.791,2.331,2.331,0.780
