Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,9.603,5.706,6.138,7.307,12.926,16.003,18.437,24.881,24.881,0.104
5,14.400,10.713,5.427,7.792,11.421,12.304,13.851,19.051,22.369,22.369,0.093
10,19.000,9.335,5.427,6.069,11.003,11.692,12.103,12.753,15.201,15.201,0.107
15,13.800,9.464,5.148,5.746,10.517,12.620,13.440,14.047,18.182,18.182,0.106
20,19.400,7.641,5.245,5.623,5.780,11.230,13.356,13.756,14.257,14.257,0.131
25,15.400,9.706,5.289,5.659,11.176,11.996,13.251,13.572,16.946,16.946,0.103
30,15.200,8.855,5.391,5.688,8.547,11.889,12.936,13.373,14.061,14.061,0.113
35,12.400,11.153,5.481,11.075,11.527,12.434,13.123,13.469,15.554,15.554,0.090
40,15.600,9.945,5.201,5.693,11.056,12.456,14.368,16.197,21.422,21.422,0.101
45,13.400,9.421,5.179,5.637,11.119,12.303,12.903,13.103,14.939,14.939,0.106
50,18.800,8.785,5.169,6.147,8.800,11.216,11.946,13.481,16.525,16.525,0.114
55,10.200,12.191,5.338,12.459,12.850,13.236,13.903,14.500,14.979,14.979,0.082
