Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,1.374,0.893,1.162,1.343,1.517,1.792,1.854,2.517,2.517,0.728
5,18.200,1.342,0.829,1.116,1.232,1.425,1.733,1.949,4.039,4.039,0.745
10,14.000,1.370,0.966,1.151,1.320,1.501,1.791,1.845,2.763,2.763,0.730
15,20.200,1.255,0.724,1.105,1.221,1.336,1.546,1.773,1.913,2.185,0.797
20,20.200,1.292,0.780,1.103,1.235,1.410,1.539,1.618,2.105,4.085,0.774
25,20.600,1.261,0.813,1.084,1.207,1.387,1.571,1.681,2.215,2.460,0.793
30,20.600,1.300,0.913,1.084,1.218,1.360,1.539,1.682,2.598,5.782,0.769
35,16.800,1.290,0.935,1.126,1.286,1.431,1.526,1.726,2.229,2.229,0.775
40,22.400,1.293,0.740,1.097,1.245,1.401,1.633,1.850,2.412,2.851,0.774
45,24.000,1.163,0.740,1.061,1.171,1.275,1.365,1.439,1.550,1.715,0.860
50,25.400,1.217,0.881,1.046,1.167,1.289,1.469,1.754,2.048,2.413,0.821
55,20.400,1.213,0.911,1.086,1.175,1.327,1.425,1.510,1.839,1.989,0.824
