Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,0.920,0.331,0.504,0.657,0.847,2.037,2.308,6.603,6.603,1.086
5,17.400,0.861,0.287,0.383,0.559,0.789,1.775,2.291,9.781,9.781,1.161
10,19.000,0.535,0.282,0.346,0.381,0.643,0.800,0.827,3.668,3.668,1.869
15,16.600,0.578,0.289,0.361,0.605,0.721,0.828,0.942,1.446,1.446,1.729
20,19.000,0.482,0.285,0.329,0.371,0.621,0.751,0.798,2.890,2.890,2.075
25,19.800,0.458,0.276,0.323,0.354,0.511,0.658,0.785,2.858,2.858,2.186
30,18.200,0.454,0.265,0.310,0.374,0.601,0.689,0.768,0.849,0.849,2.201
35,15.600,0.451,0.255,0.322,0.381,0.576,0.694,0.749,1.091,1.091,2.216
40,14.000,0.405,0.268,0.319,0.351,0.420,0.625,0.696,0.781,0.781,2.471
45,16.800,0.447,0.257,0.319,0.346,0.579,0.699,0.785,1.635,1.635,2.239
50,19.600,0.372,0.260,0.317,0.347,0.383,0.462,0.509,0.817,0.817,2.689
55,19.600,0.427,0.282,0.324,0.351,0.426,0.717,0.881,1.103,1.103,2.344
