Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,180.000,1.070,0.654,0.781,0.900,1.152,1.579,1.752,2.582,13.190,0.935
5,225.600,0.845,0.602,0.674,0.724,0.806,1.329,1.578,1.830,9.225,1.183
10,216.800,0.876,0.585,0.674,0.727,0.945,1.386,1.555,1.817,9.998,1.141
15,203.600,0.867,0.602,0.693,0.738,0.860,1.341,1.477,1.706,3.987,1.154
20,231.800,0.825,0.593,0.672,0.711,0.809,1.292,1.461,1.775,3.625,1.212
25,214.600,0.870,0.588,0.664,0.710,0.845,1.437,1.636,1.900,14.351,1.149
30,218.000,0.836,0.602,0.690,0.734,0.824,1.205,1.440,1.649,8.311,1.196
35,231.000,0.813,0.595,0.678,0.723,0.797,1.124,1.491,1.875,3.361,1.230
40,205.000,0.870,0.573,0.660,0.710,1.139,1.380,1.496,1.739,2.768,1.150
45,223.200,0.772,0.579,0.650,0.687,0.753,0.992,1.393,1.759,4.637,1.295
50,224.800,0.838,0.586,0.680,0.735,0.842,1.273,1.414,1.773,3.958,1.193
55,204.200,0.859,0.586,0.668,0.718,0.877,1.348,1.469,1.735,3.486,1.165
