Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,156.200,1.274,0.637,0.810,1.014,1.552,1.934,2.306,3.718,19.072,0.785
5,194.200,0.923,0.587,0.684,0.762,1.114,1.465,1.570,1.808,5.182,1.084
10,160.000,1.159,0.595,0.716,0.932,1.475,1.706,1.866,3.703,8.672,0.863
15,147.600,1.183,0.604,0.778,1.212,1.410,1.579,1.696,2.185,10.653,0.845
20,186.800,0.936,0.577,0.678,0.755,1.183,1.493,1.599,1.823,5.821,1.068
25,172.200,1.026,0.579,0.674,0.807,1.364,1.553,1.668,1.923,2.230,0.975
30,142.000,1.197,0.584,0.768,1.271,1.457,1.631,1.757,1.942,8.141,0.836
35,161.600,1.140,0.568,0.709,1.222,1.430,1.594,1.700,1.961,10.128,0.877
40,183.400,0.991,0.580,0.691,0.806,1.290,1.455,1.550,1.813,4.280,1.009
45,155.200,1.123,0.585,0.694,1.111,1.417,1.670,1.800,3.346,3.910,0.891
50,213.000,0.835,0.580,0.696,0.750,0.840,1.188,1.378,1.868,4.475,1.197
55,209.800,0.846,0.581,0.669,0.711,0.829,1.351,1.459,1.705,2.598,1.182
