Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,1.632,0.929,1.189,1.487,1.748,2.243,2.436,6.205,6.205,0.613
5,8.800,1.730,1.033,1.422,1.726,2.044,2.254,2.288,2.430,2.430,0.578
10,19.400,1.374,0.818,1.187,1.323,1.575,1.768,1.985,2.204,2.204,0.728
15,24.800,1.302,0.849,1.102,1.235,1.401,1.787,1.904,2.109,2.525,0.768
20,15.600,1.445,0.828,1.202,1.371,1.653,2.002,2.215,2.574,2.574,0.692
25,19.200,1.367,0.793,1.137,1.278,1.558,1.804,2.085,3.808,3.808,0.732
30,13.000,1.637,0.825,1.297,1.603,1.853,2.240,2.305,2.606,2.606,0.611
35,14.400,1.505,0.885,1.297,1.411,1.704,1.971,2.176,3.102,3.102,0.664
40,15.000,1.489,0.867,1.152,1.387,1.806,2.113,2.326,2.453,2.453,0.672
45,15.200,1.452,0.858,1.227,1.419,1.616,1.783,2.086,2.126,2.126,0.689
50,16.400,1.295,0.859,1.050,1.238,1.427,1.625,1.812,2.847,2.847,0.772
55,11.600,1.638,0.989,1.340,1.625,1.863,2.173,2.411,2.666,2.666,0.611
