Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,1.384,0.846,1.165,1.262,1.460,1.687,1.763,4.541,4.541,0.722
5,17.000,1.410,0.853,1.106,1.238,1.406,1.599,1.776,12.953,12.953,0.709
10,21.000,1.269,0.683,1.131,1.237,1.346,1.417,1.508,2.398,2.967,0.788
15,27.000,1.274,0.758,1.073,1.172,1.345,1.527,1.984,2.816,3.468,0.785
20,19.400,1.259,0.944,1.101,1.211,1.365,1.551,1.691,2.363,2.363,0.794
25,22.400,1.269,0.801,1.055,1.228,1.386,1.561,1.713,2.345,3.113,0.788
30,18.800,1.331,0.849,1.121,1.228,1.404,1.748,2.181,3.430,3.430,0.752
35,22.400,1.212,0.714,1.111,1.228,1.334,1.372,1.438,1.580,1.701,0.825
40,23.000,1.232,0.827,1.100,1.205,1.321,1.462,1.603,1.895,2.042,0.812
45,16.000,1.346,0.914,1.154,1.320,1.443,1.620,1.820,3.518,3.518,0.743
50,17.200,1.405,0.860,1.128,1.311,1.615,2.040,2.177,2.540,2.540,0.712
55,25.600,1.199,0.771,1.061,1.156,1.291,1.440,1.581,1.925,2.722,0.834
