Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,11.093,6.728,7.078,9.992,14.805,16.989,17.616,23.598,23.598,0.090
5,16.600,8.313,6.679,7.145,7.269,7.585,13.546,15.537,18.764,18.764,0.120
10,14.600,9.518,6.675,7.147,7.462,11.239,15.590,16.243,26.145,26.145,0.105
15,15.400,9.192,6.788,7.133,7.363,11.227,14.011,14.337,16.445,16.445,0.109
20,15.200,9.381,6.722,7.108,7.282,11.876,15.190,15.670,16.939,16.939,0.107
25,14.600,8.959,6.783,7.160,7.322,10.914,13.856,14.567,16.493,16.493,0.112
30,15.400,8.435,5.017,6.955,7.252,9.065,14.699,15.652,19.199,19.199,0.119
35,19.800,6.488,4.916,5.179,5.393,5.759,10.679,14.056,17.472,17.472,0.154
40,17.400,6.689,4.916,5.198,5.398,5.848,12.594,14.166,23.664,23.664,0.149
45,15.400,7.465,4.713,5.037,5.217,11.744,12.886,14.358,15.429,15.429,0.134
50,17.400,7.818,4.834,5.113,5.467,11.263,13.131,13.514,20.668,20.668,0.128
55,15.600,8.350,4.724,5.051,5.748,11.820,14.030,14.426,14.945,14.945,0.120
