Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,183,183.000,888,1946,2961,5427,7183,11374,17433,39382,39435
1,288,288.000,764,1474,2790,3443,4516,6753,8473,14832,21232
2,346,346.000,508,1056,1807,2891,3765,6139,7468,13588,34727
3,346,346.000,486,1094,2137,2852,3511,5005,7566,19667,32752
4,187,187.000,847,1894,3000,5314,6821,10655,14643,34458,66641
5,316,316.000,411,1078,2049,3154,4614,6631,7982,13706,16557
6,321,321.000,456,1436,2172,3104,4393,6193,7467,13290,16992
7,274,274.000,436,1573,1896,3624,5103,7500,9795,17319,35876
8,225,225.000,612,1811,2783,4445,6431,9055,9776,15838,16813
9,311,311.000,386,1354,1999,3219,4361,7075,8346,15940,39752
10,251,251.000,406,1589,2163,3943,5815,7498,13626,15182,16438
11,234,234.000,619,1658,2920,4277,6199,7885,11522,16978,23855
12,254,254.000,716,1592,2050,3902,5911,7684,8036,13725,14572
13,299,299.000,397,932,2155,3327,3463,6464,11072,26938,61678
14,189,189.000,921,1976,3335,5261,6550,11013,17058,27744,30615
15,189,189.000,759,2035,2979,5275,7706,10891,15706,23116,35075
16,416,416.000,331,961,1873,2387,3480,4415,5570,8130,9444
17,436,436.000,397,931,1918,2278,3095,3975,6338,8516,16037
18,316,316.000,314,997,2260,3150,3753,7397,9048,13538,27530
19,279,279.000,392,1008,2255,3546,4170,8041,10424,19926,28040
20,287,287.000,449,1382,2631,3465,4536,7389,9395,12479,23528
21,206,206.000,490,1735,3216,4832,6704,10461,12597,27655,30431
22,210,210.000,459,1696,2678,4752,5824,10561,15135,28013,38511
23,237,237.000,456,1243,2807,4184,5057,8548,11758,25186,64215
24,290,290.000,430,1125,2309,3435,4211,8026,10465,17381,27666
25,223,223.000,420,1879,2729,4477,6527,9377,10961,19919,27085
26,144,144.000,1005,2255,3608,6919,8073,12028,20411,57084,64402
27,215,215.000,508,1218,2940,4615,4821,9174,13509,48562,58845
28,367,367.000,447,1038,1985,2707,3759,5065,7838,10123,11704
29,224,224.000,793,1866,2414,4457,6765,8667,9991,16498,19070
30,192,192.000,466,1998,4294,5192,7752,9573,11730,18091,19492
31,212,212.000,789,1961,2576,4742,7390,9641,11273,19579,23014
32,216,216.000,443,1797,2550,4588,6788,9356,15613,21470,24192
33,179,179.000,759,2076,4768,5563,8339,9795,16507,18529,20290
34,217,217.000,576,2018,2694,4588,6777,9853,11517,18609,20251
35,386,386.000,374,1039,2246,2580,3757,4551,7413,8680,11060
36,257,257.000,436,1688,2342,3878,5842,8908,9691,17466,18453
37,202,202.000,685,2002,3260,5006,7514,9064,9861,17913,18587
38,261,261.000,364,1770,2211,3784,5249,8812,10197,20849,21872
39,253,253.000,483,1707,2422,3948,6115,8605,9482,15518,18259
40,315,315.000,398,1002,2081,3155,4076,7086,8416,10144,16756
41,382,382.000,382,952,1782,2605,3414,5389,7564,12799,21728
42,241,241.000,410,1823,2174,4136,5775,9180,10445,18299,22140
43,389,389.000,357,906,2068,2591,3269,6049,7664,10010,17699
44,232,232.000,617,1566,2835,4259,6141,8640,10846,15632,20988
45,402,402.000,355,987,2069,2484,3380,4666,6650,8627,11744
46,371,371.000,376,916,2082,2678,3373,6645,7963,10246,17336
47,220,220.000,863,1938,2257,4551,7214,9402,10241,17628,19353
48,312,312.000,373,1430,2079,3179,3518,7570,8981,17069,17852
49,430,430.000,378,912,1318,2325,3271,4072,5793,9933,16258
50,298,298.000,378,1122,2626,3327,4097,7116,9149,14383,27252
51,342,342.000,319,963,2227,2918,3593,6302,8301,14339,15838
52,286,286.000,355,1139,2081,3537,3889,8083,9400,21587,36259
53,380,380.000,390,923,2003,2586,3202,4423,7291,12008,23500
54,346,346.000,354,955,2177,2874,3267,6547,7400,17474,29794
55,400,400.000,360,863,2034,2496,3086,5269,7022,10067,17633
56,374,374.000,310,864,1830,2661,3360,6650,7991,16043,17196
57,462,462.000,348,882,1574,2155,3017,3785,6724,7273,8746
58,314,314.000,375,1001,2151,3177,4493,7380,8792,10095,10329
59,214,214.000,394,1901,2887,4644,7099,9477,10159,16897,17609
