Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.400,1.663,0.976,1.419,1.615,1.824,2.195,2.511,3.094,3.094,0.601
5,13.200,1.578,1.032,1.167,1.414,1.777,2.443,2.981,3.200,3.200,0.634
10,13.400,1.826,0.825,1.355,1.680,2.187,2.680,3.221,3.534,3.534,0.548
15,10.400,1.715,0.957,1.345,1.681,2.024,2.419,2.437,2.947,2.947,0.583
20,8.200,1.974,1.023,1.489,1.689,2.364,3.099,3.548,4.190,4.190,0.507
25,9.800,1.901,0.972,1.374,1.617,2.016,2.780,4.044,5.339,5.339,0.526
30,12.200,1.815,1.135,1.416,1.575,1.921,2.862,3.499,4.163,4.163,0.551
35,16.800,1.497,0.762,1.219,1.395,1.683,2.020,2.318,3.458,3.458,0.668
40,17.000,1.480,1.002,1.222,1.341,1.671,2.055,2.474,2.995,2.995,0.676
45,14.200,1.708,0.859,1.274,1.433,1.933,2.516,3.182,4.480,4.480,0.586
50,17.200,1.590,0.956,1.208,1.359,1.589,2.468,3.029,5.292,5.292,0.629
55,15.600,1.381,0.917,1.189,1.344,1.519,1.773,1.819,2.388,2.388,0.724
