Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,374.400,2.656,0.359,0.957,1.926,3.165,5.895,7.056,13.821,21.067,0.376
5,383.400,2.600,0.332,0.978,1.732,3.277,5.677,6.791,12.082,22.525,0.385
10,395.200,2.516,0.299,0.868,1.770,3.265,5.586,6.205,11.992,17.331,0.397
15,414.000,2.407,0.311,0.803,1.695,3.014,5.439,6.305,11.892,17.121,0.415
20,350.000,2.852,0.323,1.166,1.856,3.987,6.107,7.287,13.436,21.049,0.351
25,361.600,2.761,0.286,1.055,1.752,3.787,6.120,7.137,13.201,16.325,0.362
30,361.200,2.762,0.289,1.231,1.823,3.871,5.799,6.619,11.920,16.063,0.362
35,344.200,2.896,0.272,1.210,1.878,4.080,6.066,7.238,13.279,16.219,0.345
40,465.000,2.146,0.283,0.747,1.643,2.787,4.734,5.812,8.635,13.417,0.466
45,457.000,2.181,0.295,0.742,1.641,2.845,4.869,5.790,10.714,14.731,0.459
50,486.800,2.047,0.262,0.735,1.565,2.696,4.024,5.748,9.088,18.432,0.489
55,374.400,2.661,0.285,1.209,1.663,3.754,5.764,6.677,11.507,14.313,0.376
