Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.800,1.228,0.640,0.893,1.065,1.286,1.627,2.076,5.165,10.245,0.814
5,182.000,1.032,0.625,0.715,0.791,1.263,1.669,1.801,3.100,16.660,0.969
10,164.200,1.146,0.587,0.725,1.056,1.503,1.688,1.783,2.039,5.860,0.873
15,157.600,1.164,0.605,0.749,0.954,1.487,1.671,1.797,2.782,10.309,0.859
20,131.000,1.327,0.615,1.022,1.391,1.574,1.768,1.807,2.064,5.064,0.754
25,154.400,1.330,0.596,0.710,0.993,1.522,1.829,2.483,4.787,66.322,0.752
30,144.400,1.255,0.612,0.788,0.974,1.461,2.083,2.399,3.763,18.914,0.797
35,164.000,1.083,0.599,0.722,0.850,1.453,1.736,1.862,2.245,4.324,0.923
40,130.200,1.286,0.594,0.766,1.169,1.559,1.815,2.240,4.930,8.123,0.777
45,112.600,1.736,0.600,0.954,1.347,1.905,2.418,3.115,6.796,43.473,0.576
50,134.200,1.455,0.633,0.884,1.325,1.852,2.322,2.620,4.223,5.413,0.687
55,129.200,1.413,0.616,0.780,1.319,1.822,2.212,2.544,3.768,6.262,0.708
