Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.800,1.553,1.006,1.238,1.398,1.836,2.148,2.311,3.385,3.385,0.644
5,17.600,1.516,0.865,1.162,1.413,1.825,2.148,2.532,2.823,2.823,0.660
10,11.800,1.739,0.794,1.242,1.500,2.020,2.479,3.307,7.273,7.273,0.575
15,18.800,1.598,0.734,1.101,1.353,1.842,2.230,2.753,10.834,10.834,0.626
20,9.600,1.677,1.192,1.356,1.589,2.001,2.154,2.545,2.947,2.947,0.596
25,9.400,1.782,1.191,1.384,1.540,1.901,2.476,3.215,4.015,4.015,0.561
30,11.400,2.015,1.053,1.427,1.968,2.464,3.052,3.383,3.811,3.811,0.496
35,13.400,1.669,0.949,1.237,1.517,1.995,2.588,2.746,3.326,3.326,0.599
40,13.400,1.538,0.905,1.266,1.423,1.738,2.143,2.234,2.792,2.792,0.650
45,13.400,1.601,0.921,1.252,1.500,1.982,2.311,2.459,2.750,2.750,0.625
50,14.200,1.696,0.973,1.320,1.620,2.003,2.208,2.640,3.469,3.469,0.589
55,12.200,1.642,0.988,1.287,1.609,1.862,2.324,2.393,2.690,2.690,0.609
