Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,9.005,5.559,6.113,7.062,9.818,14.265,16.137,43.657,43.657,0.111
5,19.400,7.316,5.307,5.687,5.827,6.364,12.960,13.660,16.460,16.460,0.137
10,17.600,7.537,5.363,5.671,6.109,8.109,12.342,13.008,18.871,18.871,0.133
15,20.200,7.361,5.226,5.592,5.955,6.875,13.005,13.547,14.692,15.282,0.136
20,20.000,6.803,5.297,5.587,5.858,7.039,9.351,10.813,21.801,21.801,0.147
25,20.800,7.709,5.321,5.661,6.341,8.057,10.728,16.445,24.841,26.926,0.130
30,16.000,7.761,5.318,5.891,6.800,8.155,12.262,14.631,20.694,20.694,0.129
35,19.000,7.791,5.825,6.365,6.723,8.317,10.157,15.153,17.817,17.817,0.128
40,16.200,7.533,6.071,6.522,7.058,7.807,9.374,11.120,13.203,13.203,0.133
45,13.000,10.425,5.825,7.405,8.833,12.652,17.557,18.260,21.679,21.679,0.096
50,12.000,9.035,6.323,7.156,7.381,9.322,16.391,17.528,19.122,19.122,0.111
55,15.400,9.864,6.457,7.282,8.038,10.489,16.339,19.785,36.720,36.720,0.101
