Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,243.600,4.082,0.412,1.544,2.786,5.092,8.203,11.267,22.222,39.652,0.245
5,422.200,2.358,0.327,0.904,1.855,3.081,4.485,5.890,9.511,37.176,0.424
10,454.000,2.189,0.262,0.866,1.786,3.005,3.809,5.556,9.102,15.832,0.457
15,342.600,2.892,0.303,0.991,2.065,3.552,6.003,7.803,14.794,45.850,0.346
20,381.800,2.607,0.293,0.963,2.109,3.456,4.778,6.402,12.513,38.734,0.384
25,353.800,2.816,0.317,0.964,2.178,3.591,5.675,7.137,15.796,44.604,0.355
30,382.000,2.609,0.302,0.985,2.099,3.567,4.847,6.615,11.125,20.765,0.383
35,278.400,3.576,0.299,1.142,2.582,4.490,7.500,9.938,17.330,36.708,0.280
40,308.800,3.224,0.324,1.137,2.457,4.164,6.778,8.320,15.782,44.459,0.310
45,343.000,2.906,0.292,1.030,2.139,3.897,6.379,7.800,12.584,22.386,0.344
50,398.600,2.499,0.291,0.957,2.083,3.443,4.616,6.225,9.864,17.725,0.400
55,407.800,2.441,0.269,0.950,2.050,3.359,4.369,5.991,9.132,42.791,0.410
