Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,264.600,3.758,0.407,1.498,2.423,4.656,7.278,9.580,16.902,157.707,0.266
5,337.000,2.956,0.364,1.065,2.042,3.851,6.434,7.806,14.105,18.798,0.338
10,375.000,2.654,0.391,0.943,1.974,3.318,5.484,7.270,13.408,53.638,0.377
15,231.000,4.304,0.389,1.640,2.827,5.968,8.697,11.022,21.768,59.716,0.232
20,247.200,4.023,0.380,1.388,2.639,5.028,8.495,10.690,22.379,69.308,0.249
25,282.400,3.529,0.393,1.076,2.450,4.141,7.806,9.508,20.012,68.026,0.283
30,295.000,3.377,0.383,1.121,2.245,4.155,7.789,9.246,15.955,23.650,0.296
35,303.600,3.286,0.347,1.080,2.073,3.879,7.426,9.037,16.437,20.720,0.304
40,435.800,2.290,0.298,0.784,1.752,2.975,4.714,6.263,10.422,17.297,0.437
45,369.200,2.699,0.303,0.872,1.807,3.241,5.951,7.480,14.624,44.384,0.370
50,377.600,2.640,0.283,0.991,1.785,3.537,5.804,6.937,12.196,25.196,0.379
55,303.400,3.281,0.301,1.442,2.067,4.565,7.050,8.215,14.632,18.969,0.305
