Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,403.000,2.464,0.313,0.925,1.869,3.115,5.101,6.368,10.992,46.395,0.406
5,523.000,1.904,0.246,0.749,1.512,2.611,3.474,5.039,7.765,13.488,0.525
10,534.600,1.861,0.242,0.736,1.530,2.609,3.300,4.847,6.792,12.919,0.537
15,492.400,2.020,0.238,0.729,1.610,2.603,4.452,5.415,9.089,14.782,0.495
20,397.600,2.509,0.259,0.783,1.766,3.117,5.696,7.273,12.894,15.798,0.399
25,446.000,2.236,0.227,0.747,1.697,2.879,4.853,6.032,9.384,22.238,0.447
30,551.400,1.808,0.234,0.720,1.532,2.576,3.269,4.710,6.047,15.826,0.553
35,576.600,1.729,0.212,0.702,1.301,2.458,3.199,4.636,6.302,16.649,0.579
40,560.000,1.780,0.214,0.700,1.558,2.567,3.201,4.622,5.825,16.829,0.562
45,579.200,1.721,0.210,0.702,1.228,2.487,3.145,4.492,6.114,14.063,0.581
50,572.800,1.740,0.226,0.699,1.457,2.489,3.125,4.501,6.027,15.955,0.575
55,556.200,1.791,0.211,0.696,1.500,2.496,3.226,4.627,6.614,13.107,0.558
