Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.600,12.031,5.762,7.431,11.008,14.520,17.218,19.788,61.913,61.913,0.083
5,15.000,7.149,5.504,5.748,5.962,6.579,12.329,13.275,14.187,14.187,0.140
10,20.200,7.939,5.416,5.832,6.259,7.555,11.801,13.520,19.891,58.245,0.126
15,19.200,6.544,5.292,5.638,5.807,6.128,7.615,13.009,15.172,15.172,0.153
20,18.000,6.714,5.358,5.601,5.784,6.592,8.823,13.798,15.995,15.995,0.149
25,19.600,6.953,5.293,5.584,5.782,6.135,12.128,13.299,22.344,22.344,0.144
30,24.800,6.737,5.387,5.642,5.872,6.214,11.506,12.956,14.120,14.487,0.148
35,20.400,7.522,5.330,5.658,5.902,6.720,13.220,13.970,15.713,23.226,0.133
40,16.400,8.870,5.285,5.769,6.319,10.994,16.054,17.252,40.215,40.215,0.113
45,16.600,7.871,5.324,5.606,5.973,8.126,13.688,15.808,28.972,28.972,0.127
50,18.800,7.516,5.166,5.634,6.013,7.662,12.055,12.544,38.571,38.571,0.133
55,18.000,7.300,5.332,5.846,6.288,6.896,12.271,14.510,26.483,26.483,0.137
