Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5.600,2.163,1.207,1.798,2.059,2.682,3.076,3.203,3.342,3.342,0.462
5,9.800,2.193,1.180,1.658,1.907,2.501,3.397,3.700,5.360,5.360,0.456
10,12.200,1.814,0.901,1.269,1.639,2.147,2.782,2.913,3.623,3.623,0.551
15,14.400,1.508,0.893,1.259,1.479,1.680,1.919,2.175,2.990,2.990,0.663
20,8.600,1.848,1.090,1.555,1.694,2.059,2.600,2.727,3.312,3.312,0.541
25,13.200,1.612,0.992,1.280,1.482,1.860,2.235,2.500,3.104,3.104,0.620
30,18.200,1.374,0.929,1.132,1.278,1.452,1.911,2.255,3.025,3.025,0.728
35,13.000,1.729,1.002,1.345,1.560,1.942,2.504,2.771,4.046,4.046,0.578
40,13.800,1.616,0.878,1.265,1.444,1.777,2.347,2.830,4.040,4.040,0.619
45,10.200,1.711,1.067,1.301,1.545,2.052,2.502,3.060,3.979,3.979,0.584
50,11.000,1.971,0.866,1.388,1.657,2.200,2.888,5.329,5.919,5.919,0.507
55,9.400,2.307,1.271,1.597,2.096,2.761,3.812,4.228,5.019,5.019,0.433
