Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,288.200,3.454,0.386,1.388,2.378,4.508,6.882,8.765,16.207,31.596,0.290
5,344.200,2.889,0.352,1.004,2.071,3.472,6.187,8.365,12.942,35.229,0.346
10,311.400,3.192,0.396,1.100,2.159,3.906,6.687,8.758,15.060,113.582,0.313
15,309.400,3.212,0.335,1.024,2.019,3.820,6.900,9.181,18.488,56.623,0.311
20,335.600,2.955,0.358,0.995,2.092,3.679,6.150,7.897,13.670,64.351,0.338
25,440.800,2.261,0.290,0.776,1.679,2.851,5.148,6.229,9.731,22.161,0.442
30,419.600,2.377,0.269,0.779,1.769,2.968,5.480,6.425,11.149,18.873,0.421
35,348.600,2.862,0.306,1.023,1.912,3.484,6.337,8.107,13.302,18.038,0.349
40,368.800,2.703,0.277,0.831,1.873,3.100,5.912,7.606,14.468,18.652,0.370
45,348.600,2.863,0.270,1.023,1.957,3.702,6.023,7.410,15.153,31.425,0.349
50,324.000,3.070,0.290,0.981,2.065,3.440,6.720,9.073,17.598,61.521,0.326
55,381.200,2.612,0.313,0.918,2.065,3.320,5.312,6.970,12.391,36.317,0.383
