Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,203,203.000,1220,2014,4068,4898,6778,8355,14232,17168,19769
1,333,333.000,435,1296,2187,2973,3528,5872,7578,12072,21067
2,447,447.000,382,895,1727,2228,2874,4620,6090,9079,16400
3,449,449.000,359,837,1638,2220,2765,4369,6036,13566,19180
4,440,440.000,380,801,1686,2261,2857,4978,6029,8803,14202
5,323,323.000,407,1306,1900,3093,4445,6294,7543,13405,15461
6,377,377.000,357,1028,1663,2651,3611,5685,6785,11601,12535
7,424,424.000,354,869,1781,2334,3016,4958,5838,8959,13339
8,406,406.000,351,966,1728,2454,3177,5072,6374,9214,13577
9,387,387.000,332,797,1706,2582,3228,5730,6791,13222,22525
10,426,426.000,360,797,1626,2334,3011,5406,5827,11214,14062
11,456,456.000,342,765,1670,2190,2766,5199,5969,9376,14622
12,335,335.000,612,1243,1862,2966,4392,5886,6623,13261,17331
13,395,395.000,350,978,1963,2519,3343,5366,6023,11210,16866
14,364,364.000,299,1149,1755,2718,3513,5717,7177,12725,14220
15,456,456.000,344,806,1569,2184,2825,4899,5757,11114,14148
16,498,498.000,320,735,1676,2001,2664,4156,5689,6831,7597
17,327,327.000,462,1306,1929,3053,4293,6208,7622,13036,13810
18,336,336.000,340,1265,1794,2957,4419,6279,7119,13786,17121
19,453,453.000,311,729,1664,2201,2728,5188,5818,11892,15745
20,327,327.000,325,1279,2041,3060,4570,6079,6558,11714,13471
21,467,467.000,324,751,1687,2147,2729,4367,5733,9104,13271
22,353,353.000,323,795,1854,2804,3129,5972,7586,14042,21049
23,310,310.000,417,1422,1877,3227,4730,6662,7785,13376,14255
24,293,293.000,346,1523,1959,3403,5403,6843,7723,14753,15019
25,269,269.000,672,1534,2100,3722,5533,6865,7783,13487,14310
26,370,370.000,291,1233,1718,2696,3432,5899,6974,13234,14486
27,463,463.000,286,709,1651,2158,2607,5251,6205,11354,13421
28,302,302.000,310,1443,1865,3290,4895,6790,7543,13826,14463
29,404,404.000,308,816,1624,2474,3135,5626,6386,11570,16325
30,312,312.000,613,1349,1791,3191,4769,6192,7326,13910,16063
31,324,324.000,298,1270,2033,3081,4554,6202,7303,12942,13881
32,340,340.000,315,1304,1902,2933,4418,6198,7263,11429,14857
33,454,454.000,289,805,1542,2195,3023,4963,5724,6512,11960
34,376,376.000,309,1103,1989,2661,3703,5476,6122,11446,12741
35,298,298.000,320,1548,2192,3347,4575,6835,8242,14321,15308
36,430,430.000,281,780,1700,2320,2832,5588,6174,11083,15520
37,354,354.000,329,1066,2036,2809,4080,5562,6465,13199,14384
38,258,258.000,616,1613,2729,3872,5488,7510,8987,14472,16219
39,381,381.000,272,1234,1588,2613,3724,5724,6489,11681,12328
40,429,429.000,339,832,1613,2323,3010,4909,6213,11140,12279
41,601,601.000,287,697,1306,1657,2334,3046,3639,5713,6654
42,422,422.000,294,783,1720,2384,3051,5585,6129,11403,13417
43,388,388.000,326,900,1809,2551,3393,5783,6315,11583,11973
44,485,485.000,283,754,1692,2063,2734,4244,5576,7572,12395
45,480,480.000,295,753,1776,2066,2884,4458,5454,6753,10516
46,539,539.000,313,719,1475,1854,2705,3230,5317,6403,10714
47,468,468.000,311,734,1646,2121,2797,4679,5606,10326,13249
48,366,366.000,307,804,1807,2727,3286,6225,7511,13460,14731
49,432,432.000,314,801,1574,2316,2955,5330,5930,11495,12463
50,380,380.000,281,783,1523,2619,3806,5710,6216,12037,17553
51,564,564.000,299,747,1455,1770,2595,3183,3528,6267,7454
52,511,511.000,275,755,1380,1948,2665,3395,5708,8708,15413
53,472,472.000,295,726,1670,2110,2696,3997,5766,9943,18432
54,507,507.000,262,694,1543,1965,2520,4075,5553,7841,14415
55,498,498.000,285,712,1499,2008,2631,4105,5574,8844,14313
56,369,369.000,292,1219,1670,2696,4093,5601,6188,11074,11869
57,414,414.000,317,987,1603,2408,3113,5498,6118,10902,12448
58,293,293.000,581,1348,2080,3407,5175,6568,7398,12084,12703
59,298,298.000,563,1346,1813,3324,4834,6534,8571,12211,13423
