Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,0.756,0.326,0.474,0.554,0.818,1.258,1.740,4.107,4.107,1.323
5,16.600,0.922,0.314,0.411,0.453,0.765,0.985,1.368,11.004,11.004,1.085
10,12.800,0.716,0.293,0.396,0.633,0.797,1.084,1.345,3.214,3.214,1.397
15,16.000,0.520,0.265,0.347,0.380,0.688,0.785,0.992,2.769,2.769,1.923
20,13.400,0.554,0.290,0.360,0.465,0.759,0.865,0.877,0.923,0.923,1.805
25,15.200,0.583,0.275,0.360,0.630,0.776,0.856,0.963,1.445,1.445,1.715
30,16.600,0.594,0.270,0.332,0.390,0.699,0.813,0.886,5.359,5.359,1.684
35,15.600,0.520,0.275,0.327,0.402,0.686,0.782,0.879,2.535,2.535,1.922
40,13.000,0.545,0.304,0.348,0.421,0.782,0.871,0.908,1.345,1.345,1.834
45,14.600,0.543,0.283,0.376,0.417,0.621,0.856,1.136,1.805,1.805,1.843
50,12.400,0.479,0.312,0.373,0.415,0.475,0.796,0.862,0.949,0.949,2.088
55,10.600,0.563,0.323,0.426,0.477,0.646,0.859,1.009,1.107,1.107,1.776
