Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,284,284.000,1049,1538,2885,3515,4297,6401,8852,16229,28633
1,252,252.000,596,1688,3002,3921,5478,7367,9402,16337,17844
2,259,259.000,564,1589,2346,3863,4799,7395,9346,20420,77104
3,376,376.000,484,1134,1999,2644,3491,5373,6426,11118,16378
4,358,358.000,435,1110,2068,2775,3620,5668,8161,13158,18427
5,296,296.000,479,1251,2479,3346,4205,6652,10129,19157,23943
6,273,273.000,448,1479,2755,3629,4497,7755,9293,13982,24890
7,459,459.000,386,913,1790,2160,3055,3991,4661,7922,9649
8,328,328.000,378,1149,2135,3044,3715,5971,8737,13452,37441
9,332,332.000,439,1003,2054,2982,3940,6592,8690,13110,23101
10,402,402.000,353,942,1765,2478,3336,4620,6903,9756,25069
11,407,407.000,390,977,2057,2439,3144,4316,6672,9647,18765
12,475,475.000,399,858,1855,2091,2904,3581,4662,7767,10627
13,446,446.000,334,806,1695,2236,2901,5229,6404,8837,15846
14,368,368.000,375,894,1856,2728,3287,6419,7590,12852,13395
15,355,355.000,305,1153,1741,2804,3966,6227,6971,12839,13600
16,416,416.000,351,849,1840,2376,3162,4670,6706,9085,15110
17,536,536.000,303,773,1319,1856,2697,3329,4128,6344,12224
18,468,468.000,368,921,1561,2123,3048,4014,4693,7372,8138
19,439,439.000,397,878,1714,2261,2828,4047,6868,9832,19901
20,330,330.000,367,974,2072,3003,3564,6277,9151,15362,31706
21,434,434.000,373,884,1679,2298,3019,4586,6702,10792,13998
22,522,522.000,344,813,1625,1900,2738,3363,3666,6486,8088
23,508,508.000,353,783,1706,1961,2818,3457,5925,6607,7511
24,442,442.000,343,804,1832,2254,3029,3846,6382,8807,19991
25,412,412.000,356,872,1894,2429,3224,4995,6389,10403,14423
26,451,451.000,385,837,1663,2198,3039,4546,6334,7310,8502
27,519,519.000,337,783,1618,1923,2814,3476,4521,6528,9178
28,465,465.000,330,807,1778,2140,2938,3690,6274,8232,12135
29,432,432.000,337,827,1916,2310,3012,4730,6233,7557,14202
30,469,469.000,353,822,1795,2124,2814,3622,5935,8446,31856
31,466,466.000,326,765,1587,2134,2872,4513,6215,9957,14935
32,541,541.000,328,767,1358,1851,2619,3320,5270,6674,9813
33,537,537.000,288,773,1217,1846,2630,3346,5835,6543,7378
34,418,418.000,318,779,1728,2397,3113,5769,6709,8719,14877
35,516,516.000,303,754,1344,1925,2654,3483,5998,7525,13776
36,358,358.000,322,799,1851,2778,3390,6393,7460,12685,16577
37,441,441.000,327,737,1575,2263,2789,5637,6585,10153,16189
38,435,435.000,328,807,1765,2297,3075,5111,6007,7818,9802
39,543,543.000,268,726,1634,1830,2624,3243,3851,6167,8073
40,346,346.000,317,1285,1705,2882,4307,6346,6943,12763,13661
41,452,452.000,315,759,1651,2204,2989,4913,5974,7083,12923
42,465,465.000,314,767,1617,2145,2778,4737,5878,8491,12828
43,541,541.000,299,719,1438,1842,2443,3117,5552,6852,28111
44,447,447.000,273,758,1724,2233,2889,4766,6041,9352,19748
45,440,440.000,339,818,1716,2257,2996,4990,6375,8114,14658
46,543,543.000,288,721,1529,1836,2558,3323,4142,6581,13546
47,470,470.000,289,755,1500,2119,2818,4699,5943,8532,13630
48,508,508.000,301,763,1202,1962,2715,3494,5805,6835,27523
49,439,439.000,309,804,1739,2270,2978,4770,6208,7810,12840
50,484,484.000,300,753,1567,2062,2787,4159,5451,10307,12495
51,571,571.000,309,698,1401,1742,2509,3088,5161,6025,11671
52,555,555.000,284,691,1565,1796,2403,3125,5330,7743,13961
53,475,475.000,305,769,1730,2101,2802,3942,5306,9187,17120
54,324,324.000,343,803,1923,3099,3430,7598,10674,18232,23096
55,309,309.000,372,1022,2333,3206,3926,6719,9136,12379,31433
56,463,463.000,326,776,1787,2142,2915,3642,6080,8009,15674
57,335,335.000,294,1027,2140,2970,3684,6775,8842,13230,22568
58,435,435.000,340,928,1675,2287,3208,4720,5708,8032,10251
59,291,291.000,359,1094,2358,3403,4230,6350,9280,15890,74671
