Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,10.528,5.891,7.267,9.582,13.552,14.804,16.321,24.631,24.631,0.095
5,11.200,10.705,5.614,6.228,12.377,12.916,14.751,15.236,17.543,17.543,0.093
10,13.200,11.294,5.573,9.338,12.117,13.381,14.715,15.092,20.695,20.695,0.089
15,15.000,10.342,5.429,5.856,11.892,13.706,14.555,15.399,19.161,19.161,0.097
20,15.200,9.977,5.329,5.833,11.704,13.354,14.350,14.854,18.169,18.169,0.100
25,17.200,9.967,5.306,5.801,11.517,12.924,13.837,14.180,17.539,17.539,0.100
30,11.600,9.633,5.392,5.798,11.587,12.954,13.671,13.898,16.913,16.913,0.104
35,10.000,10.769,5.458,5.949,12.256,13.126,14.524,17.159,18.685,18.685,0.093
40,14.200,8.911,5.439,5.789,6.892,12.869,13.888,15.625,47.676,47.676,0.112
45,12.400,11.804,5.499,7.582,10.765,14.777,18.827,20.214,23.461,23.461,0.085
50,16.200,8.491,5.601,6.124,6.934,9.618,14.950,15.396,17.221,17.221,0.118
55,10.400,11.216,6.211,6.994,8.398,17.051,17.965,19.034,19.691,19.691,0.089
