Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,159.000,1.279,0.638,0.800,0.962,1.553,1.905,2.334,5.088,28.965,0.782
5,183.600,0.984,0.607,0.702,0.760,1.239,1.507,1.673,2.039,9.738,1.016
10,177.000,1.207,0.610,0.747,0.879,1.296,1.812,2.307,4.149,48.764,0.829
15,141.000,1.357,0.597,0.765,0.947,1.666,2.235,2.818,5.241,26.752,0.737
20,164.600,1.130,0.602,0.773,0.921,1.181,1.747,2.126,3.003,27.305,0.885
25,240.800,0.805,0.599,0.667,0.699,0.764,1.238,1.485,1.757,13.212,1.242
30,175.600,1.037,0.591,0.714,0.817,1.154,1.717,2.044,3.330,10.312,0.964
35,172.200,1.033,0.641,0.808,0.902,1.072,1.527,1.792,2.559,4.394,0.968
40,176.800,1.057,0.596,0.704,0.853,1.293,1.596,1.797,4.299,8.968,0.946
45,208.600,0.942,0.609,0.698,0.762,1.173,1.486,1.612,1.963,4.024,1.062
50,232.000,0.822,0.609,0.689,0.738,0.814,0.942,1.353,2.081,10.338,1.217
55,225.000,0.845,0.601,0.687,0.737,0.838,1.320,1.471,1.750,2.244,1.183
