Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,1.615,0.363,0.558,0.744,2.455,3.585,5.859,7.258,7.258,0.619
5,10.600,0.656,0.300,0.404,0.460,0.773,1.257,1.557,2.657,2.657,1.525
10,6.800,1.204,0.407,0.563,0.828,1.170,1.588,4.179,9.271,9.271,0.831
15,7.800,0.888,0.395,0.469,0.525,0.809,1.162,1.809,9.965,9.965,1.127
20,8.200,0.954,0.404,0.516,0.649,0.871,1.310,1.739,5.853,5.853,1.048
25,6.200,0.834,0.381,0.453,0.679,0.903,1.583,2.374,2.915,2.915,1.199
30,7.400,0.766,0.401,0.494,0.569,0.770,1.222,1.758,3.332,3.332,1.306
35,15.200,0.574,0.337,0.419,0.444,0.559,0.925,1.290,2.581,2.581,1.742
40,8.000,0.531,0.363,0.418,0.473,0.601,0.808,0.976,1.106,1.106,1.882
45,9.800,0.698,0.371,0.422,0.603,0.928,1.066,1.235,1.714,1.714,1.432
50,14.200,0.757,0.303,0.380,0.423,0.748,0.980,1.124,10.274,10.274,1.321
55,15.600,0.423,0.278,0.336,0.361,0.406,0.481,0.638,2.381,2.381,2.365
