Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,313.000,3.181,0.382,1.297,2.170,4.145,6.655,8.041,14.352,26.317,0.314
5,351.400,2.837,0.359,1.146,1.790,3.921,6.183,7.279,12.844,17.543,0.352
10,306.600,3.252,0.339,1.402,1.935,4.797,6.568,7.749,13.471,20.695,0.308
15,351.200,2.836,0.314,1.095,1.757,3.808,6.169,7.455,13.706,19.161,0.353
20,365.600,2.726,0.316,0.862,1.754,3.395,6.084,7.458,13.373,18.169,0.367
25,344.800,2.892,0.273,1.246,1.758,4.243,6.050,6.861,13.178,17.539,0.346
30,338.800,2.945,0.310,1.347,1.777,4.393,6.354,7.268,12.804,16.913,0.340
35,321.600,3.106,0.301,1.411,1.820,4.696,6.551,7.357,12.756,18.685,0.322
40,369.400,2.697,0.274,0.891,1.867,3.337,6.013,7.308,12.948,47.676,0.371
45,308.600,3.231,0.311,1.179,2.055,4.509,6.783,8.979,15.201,23.461,0.309
50,406.800,2.450,0.269,0.830,1.817,3.115,5.513,7.000,10.085,17.221,0.408
55,311.200,3.197,0.345,0.993,2.128,3.834,7.510,9.387,16.801,19.691,0.313
