Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,159,159.000,1322,2321,5012,6292,7093,12023,17214,28851,76446
1,157,157.000,1347,2520,5527,6317,9122,11178,12298,25663,25698
2,310,310.000,512,1161,2308,3201,4368,6819,9031,11423,18339
3,330,330.000,363,1049,2429,3015,4025,5608,8349,13120,26867
4,360,360.000,386,1003,2271,2763,3762,5373,7863,9244,18331
5,406,406.000,300,915,1914,2453,3510,4545,7388,8132,9915
6,356,356.000,364,914,2003,2795,3660,6235,7744,11912,15861
7,301,301.000,380,1175,2222,3299,4329,7252,9372,11330,23482
8,197,197.000,449,1337,2963,5084,5086,10786,20510,35517,48202
9,211,211.000,413,1506,3154,4698,6249,11026,12170,19878,27778
10,248,248.000,409,1495,2978,4010,5293,9198,11051,15433,19823
11,145,145.000,407,1920,3400,6862,8786,15445,22772,51826,55610
12,165,165.000,742,2007,4397,6018,7942,13381,17944,20901,22905
13,230,230.000,460,1325,2725,4327,5679,9562,11762,27217,31193
14,232,232.000,505,1439,2951,4290,6079,9271,13144,15611,16447
15,220,220.000,456,1359,3240,4538,5702,8744,12337,28352,54818
16,271,271.000,453,1217,2502,3658,4841,7396,11034,16143,32021
17,313,313.000,395,1194,2802,3179,4632,5812,7924,11475,14411
18,191,191.000,397,2022,3289,5195,7404,10567,12949,25798,26164
19,210,210.000,469,2078,3234,4778,6977,10265,11398,20093,27567
20,154,154.000,505,1997,4840,6417,9011,11664,20923,25721,37162
21,282,282.000,404,1123,2648,3546,4871,7887,11015,13358,14787
22,266,266.000,426,1318,3017,3715,5266,7471,9218,15008,15366
23,214,214.000,442,1471,3680,4654,6545,9714,12201,20949,23540
24,238,238.000,500,1439,3139,4183,5549,8763,11080,18218,30095
25,132,132.000,626,3055,5301,7697,10846,16254,20009,38434,60539
26,171,171.000,422,1660,3716,5662,6949,11867,15354,51161,59174
27,314,314.000,408,1136,1736,3181,4466,6297,9934,12784,14615
28,180,180.000,381,2251,3729,5521,8704,12334,13326,23899,24621
29,122,122.000,823,2881,5909,8192,11814,16824,20219,29860,69341
30,218,218.000,479,1550,3174,4552,6161,8991,13055,23360,30116
31,302,302.000,401,1188,1938,3326,4743,6640,9566,12048,20903
32,125,125.000,725,2522,6946,7954,11192,15369,18577,29399,36225
33,146,146.000,985,2336,4683,6826,10109,13793,19082,24770,25581
34,313,313.000,442,1193,2698,3162,4104,6864,8097,10902,18630
35,348,348.000,407,1156,2621,2862,4157,5170,5947,7733,13845
36,229,229.000,389,1875,2680,4364,5876,8745,9592,22409,58670
37,262,262.000,422,1212,2570,3790,4871,8566,11032,18130,19487
38,305,305.000,378,1152,2344,3272,4153,7350,8990,16759,17856
39,409,409.000,337,1037,2188,2430,3635,4407,5386,7101,9346
40,320,320.000,379,1187,2284,3111,4168,6850,8284,11213,18823
41,231,231.000,417,1394,2821,4315,5383,9319,13309,19021,27417
42,240,240.000,442,1486,2941,4152,5283,8571,11059,19130,26108
43,351,351.000,409,1165,2285,2843,4094,5336,7107,8189,9877
44,383,383.000,363,1095,1700,2594,3703,4701,6109,9233,14311
45,289,289.000,371,1226,2341,3452,3964,8532,10663,18638,21351
46,167,167.000,738,2216,5780,6012,9224,11538,13239,18528,18804
47,190,190.000,482,1990,2694,5216,7780,10656,15309,24607,25268
48,310,310.000,383,1172,2438,3212,4221,6808,8424,11845,18199
49,301,301.000,393,1176,2511,3319,4451,5846,8121,13781,30841
50,252,252.000,347,1760,2260,3933,6253,9187,10490,16346,16697
51,214,214.000,387,1935,2869,4682,7115,10008,11705,17911,19728
52,428,428.000,339,1016,1535,2324,3345,4371,5005,7219,15504
53,402,402.000,303,1041,1557,2468,3550,4751,6293,7906,12361
54,400,400.000,350,1069,2237,2501,3519,4552,6379,7844,14794
55,454,454.000,298,962,1667,2183,2988,3965,4719,7824,17382
56,477,477.000,312,935,1248,2092,3065,3876,4324,6532,21621
57,475,475.000,313,876,1502,2094,3031,3884,5577,6554,15350
58,437,437.000,320,902,1992,2285,3310,4069,5913,7868,14592
59,377,377.000,278,939,1994,2630,3445,5663,7003,13693,18115
