Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.200,2.431,0.467,1.132,1.661,2.915,5.041,5.373,15.001,15.001,0.411
5,9.400,0.918,0.371,0.492,0.805,1.040,1.497,1.980,4.279,4.279,1.089
10,13.600,0.661,0.333,0.451,0.504,0.739,0.930,1.211,4.002,4.002,1.512
15,8.600,1.749,0.330,0.591,0.799,0.920,4.703,10.761,11.213,11.213,0.572
20,8.200,0.955,0.348,0.728,0.808,0.979,1.523,1.862,3.653,3.653,1.047
25,16.600,0.657,0.271,0.353,0.427,0.719,0.806,0.873,5.231,5.231,1.523
30,14.200,0.467,0.281,0.344,0.374,0.465,0.748,0.823,2.664,2.664,2.142
35,15.600,0.603,0.274,0.357,0.478,0.726,0.812,0.933,2.808,2.808,1.659
40,15.400,0.618,0.297,0.365,0.679,0.758,0.841,1.020,1.141,1.141,1.618
45,15.400,0.456,0.263,0.345,0.377,0.468,0.768,0.816,1.129,1.129,2.194
50,14.200,0.656,0.263,0.350,0.642,0.782,1.010,1.174,3.488,3.488,1.525
55,12.800,0.667,0.284,0.387,0.600,0.816,1.075,1.302,2.230,2.230,1.499
