Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,1.405,0.921,1.168,1.315,1.526,1.824,2.317,2.888,2.888,0.712
5,16.200,1.361,0.802,1.125,1.313,1.465,1.687,1.975,3.329,3.329,0.735
10,18.000,1.513,0.987,1.173,1.318,1.566,2.027,2.377,7.528,7.528,0.661
15,18.400,1.369,0.933,1.120,1.248,1.536,1.927,2.147,2.397,2.397,0.731
20,18.600,1.326,0.800,1.155,1.247,1.383,1.728,2.097,2.443,2.443,0.754
25,17.600,1.263,0.833,1.126,1.254,1.382,1.506,1.571,2.010,2.010,0.792
30,23.000,1.240,0.831,1.093,1.220,1.372,1.444,1.638,1.901,2.035,0.807
35,20.400,1.267,0.837,1.127,1.218,1.343,1.580,1.713,2.083,2.301,0.789
40,20.800,1.272,0.772,1.118,1.237,1.366,1.565,1.770,2.019,2.293,0.786
45,20.800,1.332,0.807,1.139,1.291,1.401,1.571,1.848,2.352,4.585,0.751
50,18.600,1.435,0.900,1.156,1.317,1.554,1.840,1.981,6.041,6.041,0.697
55,19.200,1.303,0.748,1.163,1.280,1.379,1.544,1.620,2.329,2.329,0.768
