Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,176,176.000,1182,2873,4245,5692,7057,10965,13014,28507,32378
1,195,195.000,1392,2211,3804,5093,6909,10447,11973,18519,24430
2,148,148.000,1129,2629,4525,6688,8865,12491,21758,28156,29531
3,192,192.000,848,1906,3683,5185,6227,8742,14121,38788,40223
4,247,247.000,513,1551,3157,4027,5100,8246,10750,14839,27986
5,206,206.000,691,1651,3037,4849,6666,10040,12544,21239,24779
6,231,231.000,707,1747,3207,4293,5256,8349,11528,18848,41979
7,303,303.000,446,1352,2345,3274,4538,6737,8453,12547,16037
8,240,240.000,507,1619,3125,4141,5129,9248,11297,19923,25609
9,280,280.000,468,1216,2467,3581,4335,6926,9593,22427,42097
10,190,190.000,871,1959,3704,5183,7956,9582,10593,21093,24335
11,221,221.000,619,1796,2818,4521,6617,9422,12228,20737,21976
12,215,215.000,787,1966,3219,4609,6244,9280,11090,18913,25310
13,232,232.000,523,1294,2898,4301,4638,8297,11417,25753,112384
14,307,307.000,512,1120,2385,3223,4015,7495,8633,18317,21676
15,188,188.000,543,2172,3304,5308,7828,10405,12537,21406,21948
16,263,263.000,380,1700,2302,3775,5746,8359,9279,15527,16779
17,271,271.000,457,1408,2242,3673,4899,7739,9465,16061,19388
18,356,356.000,489,1088,2217,2791,3783,5165,7474,9689,16506
19,266,266.000,482,1567,2492,3742,5108,7954,9739,15312,28200
20,235,235.000,476,1874,2650,4236,6783,9044,9827,16047,19845
21,305,305.000,366,1024,2163,3262,3864,7973,9648,19663,23840
22,278,278.000,475,1360,2122,3573,4865,8020,9696,18119,19261
23,308,308.000,438,1251,2318,3230,3930,7276,8570,15563,16941
24,452,452.000,412,906,1363,2209,3046,3978,7236,8499,16653
25,276,276.000,407,1077,2311,3617,4586,7981,11028,17277,36694
26,265,265.000,378,1549,2277,3739,5880,7848,9253,16262,20382
27,311,311.000,379,1065,2158,3203,4057,7415,8626,14985,21753
28,213,213.000,416,1575,2699,4649,6462,9412,15943,25286,29217
29,340,340.000,387,1038,1918,2906,4009,6692,7586,10726,14463
30,311,311.000,319,941,2134,3209,3716,6971,9663,15813,24171
31,212,212.000,780,1788,2732,4713,6989,9430,10946,15568,21512
32,150,150.000,781,2177,4035,6729,9717,14614,17927,29305,36302
33,208,208.000,762,1795,2390,4731,6744,9974,14569,20685,24433
34,362,362.000,393,1008,2470,2756,3766,4815,6826,9299,13191
35,362,362.000,369,958,2047,2743,3491,5124,8274,14331,21806
36,374,374.000,406,952,2113,2664,3795,5179,7212,10856,13680
37,341,341.000,416,1040,2252,2927,4024,5822,7091,14204,16811
38,379,379.000,364,944,1867,2623,3345,5931,7191,11193,12042
39,273,273.000,348,1491,2417,3666,4764,8497,9482,15334,19752
40,229,229.000,402,1668,2088,4371,6464,10128,13766,19883,23297
41,237,237.000,366,1479,3040,4177,6022,8443,10946,19316,26707
42,243,243.000,647,1480,2663,4136,5479,9357,12976,19110,27423
43,281,281.000,357,1011,2293,3519,4551,7838,10600,16017,25270
44,246,246.000,518,1544,2578,4072,6193,8304,10567,13300,18053
45,466,466.000,322,817,1363,2131,2822,3965,6022,9324,16737
46,188,188.000,333,1802,3639,5291,7471,11808,16139,21353,24958
47,297,297.000,416,1166,2609,3354,4769,7113,8690,15250,18490
48,275,275.000,413,989,2408,3623,4633,8693,12229,17448,18430
49,231,231.000,326,1548,3137,4343,6131,8660,11187,17347,26872
50,296,296.000,315,1174,2359,3348,4422,7105,9024,18261,24877
51,378,378.000,309,866,1855,2634,3565,5864,7890,11830,14604
52,416,416.000,304,794,1730,2410,3054,5615,6317,10174,19385
53,215,215.000,619,1614,3107,4610,6535,10029,13383,16972,18556
54,146,146.000,804,2336,5512,6848,9043,15112,17641,30898,38426
55,254,254.000,381,1177,2717,3921,5505,8856,11099,18295,21811
56,426,426.000,286,869,1732,2336,3098,4847,6624,9496,16165
57,399,399.000,308,959,1932,2512,3600,4884,6747,9826,13496
58,334,334.000,372,1012,2296,2970,3995,6306,8269,11883,13554
59,286,286.000,360,1134,2437,3476,4275,6904,10059,26361,30620
