Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,2.094,0.821,1.484,1.882,2.379,3.180,3.842,6.384,6.384,0.477
5,14.400,1.688,1.030,1.277,1.489,1.745,2.124,2.624,6.332,6.332,0.592
10,15.400,1.576,0.846,1.181,1.494,1.755,2.602,2.766,2.938,2.938,0.635
15,16.800,1.585,0.971,1.269,1.499,1.685,2.104,2.632,3.365,3.365,0.631
20,19.400,1.516,1.024,1.274,1.418,1.660,2.049,2.262,2.783,2.783,0.660
25,15.400,1.751,0.984,1.347,1.507,1.855,2.572,3.692,5.829,5.829,0.571
30,14.800,1.739,1.044,1.410,1.593,1.847,2.457,2.704,3.955,3.955,0.575
35,18.400,1.584,1.175,1.407,1.517,1.695,1.853,2.023,4.202,4.202,0.632
40,13.800,1.713,1.081,1.446,1.617,1.818,2.181,2.375,4.447,4.447,0.584
45,12.200,1.783,1.286,1.580,1.726,1.972,2.175,2.211,2.600,2.600,0.561
50,11.400,2.228,1.559,1.879,2.092,2.408,2.913,3.066,4.381,4.381,0.449
55,15.200,1.592,1.087,1.422,1.528,1.700,1.905,2.109,3.609,3.609,0.628
