Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.000,1.256,0.676,0.863,1.039,1.432,1.845,2.110,3.724,24.217,0.796
5,173.600,1.088,0.648,0.736,0.856,1.439,1.635,1.780,2.151,6.628,0.919
10,139.000,1.299,0.643,0.843,1.388,1.559,1.763,1.836,2.315,11.874,0.770
15,168.200,1.045,0.647,0.733,0.789,1.407,1.750,1.799,2.061,20.043,0.957
20,177.800,1.043,0.648,0.725,0.795,1.459,1.685,1.780,2.068,2.669,0.959
25,158.000,1.149,0.633,0.735,0.888,1.564,1.750,1.809,2.025,3.180,0.870
30,162.800,1.180,0.645,0.730,0.827,1.513,1.790,1.963,3.414,24.795,0.847
35,191.400,0.955,0.659,0.756,0.820,0.959,1.512,1.706,2.394,6.542,1.048
40,171.800,1.043,0.674,0.776,0.837,1.091,1.735,1.885,2.255,7.004,0.959
45,155.800,1.099,0.682,0.775,0.851,1.253,1.783,1.895,2.210,22.903,0.910
50,141.200,1.170,0.667,0.788,0.913,1.516,1.897,2.083,2.743,4.173,0.855
55,127.600,1.345,0.672,0.866,1.096,1.784,2.075,2.308,3.157,4.456,0.743
