Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,187,187.000,1416,2212,3906,5309,6136,10525,14405,33126,37320
1,133,133.000,1486,2651,6057,7457,8707,11423,20398,31972,109627
2,146,146.000,1467,2680,6061,6802,9470,10793,12784,27969,48230
3,152,152.000,1039,1731,3494,6565,6785,11046,16405,72512,161969
4,246,246.000,518,1370,3009,4056,4783,9256,11456,20704,23283
5,237,237.000,606,1483,2923,4213,4887,9345,10675,25477,29884
6,196,196.000,785,1836,2880,5052,6936,9894,13902,24700,76017
7,367,367.000,461,1084,2097,2712,3590,4810,7910,9391,18803
8,218,218.000,495,1884,2968,4576,6278,10759,12992,17155,25852
9,251,251.000,541,1160,2706,3934,4823,8459,10729,17178,61866
10,316,316.000,456,1109,2488,3149,4375,6113,8414,11936,21573
11,379,379.000,503,1114,2311,2619,3438,4486,7877,9668,11919
12,351,351.000,469,1120,2047,2838,3815,5574,7886,11383,16317
13,323,323.000,454,1094,2287,3068,3819,6266,9365,12955,25292
14,412,412.000,450,1055,1744,2413,3294,4377,5129,9640,15762
15,246,246.000,874,1125,2674,4049,5015,9195,11885,18929,20554
16,262,262.000,400,1271,2461,3853,4586,6997,10109,26424,72310
17,272,272.000,461,1241,2779,3602,4579,7710,9593,18979,21353
18,291,291.000,410,1257,2551,3420,4109,6576,9548,22742,27139
19,356,356.000,518,1138,2161,2788,3747,5074,7025,10944,15928
20,302,302.000,414,1235,2698,3292,4328,6174,8646,11698,21591
21,259,259.000,460,1479,2760,3840,4552,8129,10617,21246,24286
22,289,289.000,390,1315,2750,3435,4325,6159,9985,12737,21712
23,263,263.000,462,1360,2589,3805,4479,8883,9879,18741,23263
24,312,312.000,422,1050,2269,3171,3801,6779,9863,17083,22264
25,247,247.000,421,1296,2404,4029,4939,7793,12477,28926,53064
26,228,228.000,489,1251,2883,4365,5692,10329,12379,23969,31064
27,156,156.000,463,2416,3968,6473,9396,14211,17180,34206,35285
28,311,311.000,496,1233,2760,3150,4370,5471,7617,10125,23867
29,307,307.000,479,1153,2153,3237,4170,6134,9330,14988,30038
30,240,240.000,536,1242,2987,4141,4883,6523,8150,21908,168083
31,215,215.000,503,1689,3434,4647,5693,9207,12713,19633,33022
32,278,278.000,507,1215,2346,3575,4564,8648,11151,18594,22308
33,260,260.000,580,1345,3107,3824,4935,8539,11108,15803,25864
34,267,267.000,514,1258,2792,3711,4845,8716,10458,12792,21738
35,288,288.000,519,1311,2793,3451,4406,7465,9318,12167,22260
36,346,346.000,476,1095,1944,2885,3901,5666,8885,12157,20812
37,277,277.000,396,1173,2553,3579,4439,7806,9915,21124,21259
38,268,268.000,526,1314,2867,3701,4770,7186,10690,17992,24595
39,270,270.000,425,1225,2670,3684,4727,8099,9225,19189,22739
40,346,346.000,445,1004,2169,2879,3827,6092,8297,11297,16421
41,402,402.000,396,947,1899,2480,3300,4613,7472,9728,17224
42,351,351.000,379,1067,2169,2835,3892,5475,7385,11565,18356
43,338,338.000,421,1027,2266,2951,3687,4855,7772,12867,62481
44,301,301.000,422,1101,2318,3315,3971,7370,9525,13797,36196
45,170,170.000,502,1764,3447,5860,7427,11767,19079,34839,57883
46,275,275.000,450,1577,2588,3620,5020,7671,9129,14819,15200
47,225,225.000,425,1801,2940,4432,6573,9128,10973,18654,23849
48,416,416.000,427,993,1657,2390,3463,4365,5979,8340,11989
49,292,292.000,431,1307,2479,3413,4252,6536,8959,17512,46339
50,380,380.000,356,1034,2208,2618,3711,4783,7025,10743,13819
51,407,407.000,372,1004,1866,2451,3439,4401,6392,9782,13885
52,342,342.000,388,1050,2295,2921,3799,4773,7602,15563,42621
53,371,371.000,397,1047,2153,2681,3688,4666,6398,11975,22781
54,265,265.000,447,1190,2797,3744,4188,8261,10066,25625,27852
55,379,379.000,437,991,2099,2631,3632,5519,7616,9364,17302
56,274,274.000,430,1100,2357,3631,4098,7749,10288,30203,45104
57,179,179.000,452,2048,3409,5572,7831,11207,15310,32004,34062
58,386,386.000,366,1068,1734,2582,3608,4891,6936,9929,16382
59,313,313.000,442,1097,2266,3163,3801,5961,10048,16967,28627
