Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,184.600,3.381,1.044,2.343,2.963,3.818,5.113,6.112,10.608,48.298,0.296
5,216.200,2.969,1.346,2.051,2.612,3.205,4.860,5.985,7.354,22.825,0.337
10,207.800,3.075,1.087,2.099,2.757,3.352,5.115,6.050,7.443,11.030,0.325
15,217.200,2.965,0.950,2.014,2.596,3.181,5.026,5.906,8.144,14.847,0.337
20,229.000,2.783,1.076,2.017,2.586,3.082,3.997,5.288,7.349,9.843,0.359
25,227.200,2.737,1.027,2.016,2.522,3.041,3.632,5.080,7.285,16.202,0.365
30,249.000,2.598,1.254,1.992,2.502,2.964,3.285,4.025,6.615,8.146,0.385
35,230.600,2.742,1.120,1.976,2.508,3.005,3.882,5.557,7.031,11.622,0.365
40,236.000,2.781,1.097,1.998,2.550,3.058,3.952,5.635,7.163,10.740,0.360
45,237.200,2.698,1.062,1.981,2.463,2.997,3.378,4.684,7.579,47.762,0.371
50,209.600,3.069,1.132,2.187,2.784,3.565,4.859,5.464,6.888,9.887,0.326
55,237.000,2.731,1.029,1.996,2.529,3.033,3.903,5.172,7.304,11.222,0.366
