Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,324.800,3.064,0.369,1.330,2.038,3.620,6.300,7.784,14.917,42.321,0.326
5,439.000,2.265,0.319,0.810,1.784,2.834,4.094,6.260,11.434,45.549,0.442
10,485.400,2.049,0.329,0.766,1.671,2.738,3.576,5.899,7.508,22.739,0.488
15,505.400,1.970,0.283,0.755,1.603,2.705,3.485,5.731,7.115,14.192,0.508
20,466.600,2.137,0.276,0.774,1.676,2.765,4.636,6.046,8.491,19.259,0.468
25,521.400,1.913,0.278,0.750,1.601,2.618,3.307,5.637,6.819,19.420,0.523
30,481.000,2.073,0.258,0.738,1.623,2.698,4.103,5.858,8.131,20.492,0.482
35,513.400,1.941,0.270,0.726,1.598,2.614,3.335,5.653,7.363,21.703,0.515
40,499.200,1.998,0.257,0.717,1.587,2.644,3.623,5.664,7.913,33.878,0.501
45,442.800,2.250,0.276,0.780,1.786,2.913,4.057,6.110,11.053,33.518,0.445
50,518.600,1.922,0.314,0.759,1.503,2.710,3.422,5.735,7.133,15.609,0.520
55,471.800,2.111,0.303,0.790,1.705,2.773,3.728,5.945,8.497,33.376,0.474
