Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,156.600,3.970,1.513,2.454,3.132,4.412,7.028,9.094,14.178,27.612,0.252
5,201.400,3.266,1.165,2.205,2.811,3.618,5.419,6.611,9.286,21.028,0.306
10,173.200,3.685,1.270,2.436,3.120,4.091,5.663,6.803,11.126,52.099,0.271
15,207.600,3.174,1.276,2.302,2.938,3.546,4.597,5.401,8.553,11.514,0.315
20,182.200,3.603,1.306,2.603,3.340,3.939,4.818,6.762,10.351,21.332,0.278
25,170.200,3.738,1.904,2.698,3.429,4.077,5.264,7.024,10.578,17.151,0.268
30,164.600,3.970,1.501,2.890,3.698,4.393,5.483,7.228,10.919,14.715,0.252
35,165.400,4.010,1.496,2.887,3.655,4.432,5.699,7.406,11.714,23.253,0.249
40,158.800,4.141,1.513,2.810,3.705,4.497,6.563,8.543,12.441,19.096,0.241
45,162.600,3.901,1.422,2.848,3.608,4.279,5.375,7.206,10.805,17.334,0.256
50,139.000,4.393,1.631,3.078,3.892,4.850,7.159,8.958,12.012,18.099,0.228
55,156.600,4.112,1.740,2.923,3.704,4.592,6.189,7.994,11.582,14.448,0.243
