Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,15.179,6.407,9.456,12.839,17.228,24.548,33.290,55.519,55.519,0.066
5,15.000,9.030,5.595,6.740,7.433,9.683,15.247,17.159,33.335,33.335,0.111
10,11.800,10.661,5.771,7.172,8.752,13.417,19.258,20.796,28.346,28.346,0.094
15,12.600,13.044,6.164,7.165,8.131,12.654,20.092,23.795,152.910,152.910,0.077
20,16.400,7.889,5.948,6.691,7.260,7.880,8.865,15.888,17.923,17.923,0.127
25,12.200,10.667,6.195,7.288,8.287,11.268,18.927,23.253,36.642,36.642,0.094
30,11.400,11.916,7.326,8.134,9.240,12.558,20.400,23.820,48.963,48.963,0.084
35,10.200,11.054,7.346,8.282,9.316,11.405,15.000,28.091,29.977,29.977,0.090
40,13.800,11.295,7.497,8.010,8.531,10.830,19.416,23.993,37.633,37.633,0.089
45,15.200,9.089,7.027,7.608,7.856,8.549,13.900,18.330,20.430,20.430,0.110
50,16.400,10.037,6.818,7.187,7.693,9.526,14.778,19.598,53.019,53.019,0.100
55,20.200,7.958,6.411,6.812,6.983,7.615,9.060,15.990,18.226,18.842,0.126
