Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,133.200,4.658,1.301,2.641,3.820,6.058,8.227,9.368,13.216,26.192,0.215
5,146.200,4.362,1.166,2.987,3.957,5.476,6.821,7.649,9.398,13.857,0.229
10,172.600,3.736,1.295,2.348,3.108,4.932,6.299,7.123,8.561,28.457,0.268
15,180.200,3.566,1.294,2.329,2.950,4.107,6.443,7.604,9.568,13.565,0.280
20,137.600,4.539,1.534,2.678,3.699,6.082,8.007,8.897,11.473,21.694,0.220
25,153.200,4.407,1.202,2.568,3.581,6.198,7.495,8.343,9.782,16.976,0.227
30,166.200,3.822,1.165,2.353,3.103,4.692,7.497,8.419,9.639,12.115,0.262
35,167.600,3.929,1.141,2.395,3.246,5.042,6.904,8.169,9.050,10.474,0.255
40,208.400,3.084,1.281,2.135,2.732,3.302,5.100,6.274,8.388,14.218,0.324
45,199.000,3.076,1.071,2.091,2.712,3.297,5.283,6.432,8.716,10.503,0.325
50,166.400,3.864,1.530,2.453,3.312,4.927,6.424,7.542,9.361,20.783,0.259
55,183.600,3.569,1.096,2.306,3.005,4.382,6.236,6.913,8.377,44.381,0.280
