Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,70.400,2.525,0.999,1.493,2.270,2.976,3.811,4.624,10.525,18.144,0.396
5,107.800,1.771,0.886,1.061,1.243,2.114,2.773,3.701,7.447,14.898,0.565
10,155.800,1.273,0.876,1.010,1.096,1.275,1.792,2.284,3.343,11.936,0.786
15,124.600,1.494,0.849,1.019,1.186,1.697,2.304,2.808,4.466,19.564,0.669
20,119.400,1.638,0.891,1.050,1.229,1.972,2.510,2.882,6.921,16.729,0.611
25,109.800,1.694,0.893,1.111,1.251,1.903,2.890,3.582,6.033,10.733,0.590
30,106.000,1.578,0.943,1.145,1.289,1.701,2.554,3.105,4.023,6.701,0.634
35,129.400,1.458,0.901,1.079,1.215,1.657,2.330,2.626,3.283,5.002,0.686
40,152.800,1.265,0.804,0.945,1.022,1.194,1.795,2.159,3.971,32.715,0.791
45,120.200,1.577,0.818,0.999,1.296,1.784,2.165,2.594,4.542,34.839,0.634
50,143.200,1.199,0.808,0.961,1.048,1.172,1.500,2.069,3.379,17.153,0.834
55,138.200,1.468,0.803,0.983,1.092,1.550,2.312,3.138,4.668,33.987,0.681
