Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,101.000,1.992,0.897,1.212,1.625,2.342,3.332,4.119,5.800,18.970,0.502
5,129.600,1.479,0.803,0.975,1.142,1.872,2.149,2.419,3.941,7.208,0.676
10,141.600,1.263,0.739,0.885,1.005,1.684,1.887,2.027,2.555,14.215,0.792
15,166.000,1.135,0.689,0.817,0.897,1.393,1.771,1.882,2.368,10.350,0.881
20,170.200,1.036,0.676,0.763,0.831,1.182,1.768,1.858,2.109,5.786,0.965
25,149.200,1.287,0.648,0.774,1.438,1.630,1.799,1.893,2.189,8.564,0.777
30,192.800,0.976,0.610,0.693,0.753,1.345,1.632,1.778,1.985,3.707,1.025
35,159.200,1.187,0.611,0.726,1.238,1.518,1.737,1.794,2.212,12.246,0.842
40,198.800,0.952,0.612,0.712,0.765,0.922,1.684,1.785,2.064,4.411,1.051
45,138.200,1.345,0.610,0.788,1.384,1.664,1.834,1.982,3.059,17.128,0.743
50,162.400,1.096,0.619,0.713,0.834,1.464,1.669,1.749,1.872,4.022,0.913
55,160.000,1.120,0.616,0.713,0.929,1.556,1.757,1.812,2.004,3.977,0.893
