Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,8.470,4.813,5.169,6.430,11.177,14.198,16.688,30.822,30.822,0.118
5,19.800,6.738,4.456,4.840,5.106,9.052,11.477,13.146,18.017,18.017,0.148
10,14.000,8.167,4.569,5.135,6.094,10.412,14.646,17.137,34.066,34.066,0.122
15,14.200,8.513,4.486,4.935,6.444,10.119,15.763,19.189,24.067,24.067,0.117
20,17.800,7.384,4.478,5.230,5.873,7.771,13.536,15.285,28.723,28.723,0.135
25,20.400,5.376,4.377,4.632,4.772,4.963,5.723,11.062,12.854,14.587,0.186
30,13.600,8.155,4.619,5.120,5.910,10.776,14.978,15.149,22.606,22.606,0.123
35,15.200,7.343,4.821,5.561,6.056,8.273,10.989,15.553,19.422,19.422,0.136
40,15.800,7.845,4.360,4.783,5.916,10.549,12.772,14.977,28.753,28.753,0.127
45,19.600,6.513,4.390,4.733,4.922,7.799,11.666,13.332,15.147,15.147,0.154
50,19.600,5.495,4.341,4.717,4.949,5.438,6.723,10.770,13.504,13.504,0.182
55,20.200,5.909,4.442,4.643,4.869,5.289,10.676,11.679,12.849,16.230,0.169
